subject_id	Gene_ID	explevel_log	Protein_ID	transcript_ID
Potri.004G165800.1	WUAT02013048.1	7.327085082	195833	195833
Potri.004G165800.1	WUAT02023377.1	4.760436827	195833	195833
Potri.004G172500.1	WUAT02013475.1	5.37104028	195979	195979
Potri.004G174800.1	WUAT02018662.1	4.597470126	196076	196076
Potri.004G013700.3	WUAT02018248.1	5.736643867	196517	196517
Potri.004G018800.1	WUAT02021529.1	8.105601375	196672	196672
Potri.004G022500.1	WUAT02007624.1	10.22672538	196766	196766
Potri.004G030500.4	WUAT02000797.1	10.07348987	197021	197021
Potri.004G033100.1	WUAT02016427.1	11.11016632	197101	197101
Potri.004G035400.1	WUAT02009541.1	9.770908661	197160	197160
Potri.004G065400.1	WUAT02005711.1	8.958360902	197404	197404
Potri.004G061800.1	WUAT02018955.1	9.802622173	197539	197539
Potri.004G053400.2	WUAT02020939.1	10.1481287	197763	197763
Potri.004G052300.1	WUAT02000771.1	10.59961629	197801	197801
Potri.004G083300.2	WUAT02018589.1	7.382457574	198631	198631
Potri.004G074000.1	WUAT02004272.1	7.381301774	198892	198892
Potri.004G108200.2	WUAT02013902.1	9.284094531	199158	199158
Potri.004G129200.1	WUAT02002701.1	9.810239311	199267	199267
Potri.009G158800.1	WUAT02005838.1	10.09235807	199969	199969
Potri.009G152500.1	WUAT02013011.1	9.660536503	200140	200140
Potri.009G144800.1	WUAT02003628.1	10.6299987	200345	200345
Potri.009G126500.1	WUAT02001007.1	7.702272095	201012	201012
Potri.009G103000.1	WUAT02012853.1	9.530546331	201674	201674
Potri.009G096600.1	WUAT02019367.1	11.28842126	201872	201872
Potri.009G090300.2	WUAT02001715.1	8.116662564	202043	202043
Potri.009G090300.2	WUAT02011097.1	8.507335484	202043	202043
Potri.009G085100.2	WUAT02010279.1	11.66152422	202156	202156
Potri.009G085100.2	WUAT02023057.1	12.56806558	202156	202156
Potri.009G084500.3	WUAT02002000.1	4.982732633	202176	202176
Potri.009G084500.3	WUAT02003543.1	8.569038847	202176	202176
Potri.009G084500.3	WUAT02005963.1	5.739427131	202176	202176
Potri.009G084500.3	WUAT02013442.1	6.710882848	202176	202176
Potri.009G084500.3	WUAT02015206.1	8.057512904	202176	202176
Potri.009G084500.3	WUAT02016291.1	9.74980645	202176	202176
Potri.009G082300.1	WUAT02018618.1	9.470459471	202262	202262
Potri.009G066000.1	WUAT02015133.1	8.45566445	202718	202718
Potri.009G058100.1	WUAT02020580.1	8.733995571	202916	202916
Potri.009G058100.1	WUAT02022583.1	8.727428163	202916	202916
Potri.009G057800.2	WUAT02017439.1	7.003163683	202931	202931
Potri.009G057800.2	WUAT02018281.1	6.283272689	202931	202931
Potri.009G057800.2	WUAT02022344.1	9.773534274	202931	202931
Potri.009G057500.1	WUAT02001337.1	7.834986292	202947	202947
Potri.009G057500.1	WUAT02019886.1	5.706164502	202947	202947
Potri.009G054300.1	WUAT02009603.1	9.312370597	203051	203051
Potri.009G049400.3	WUAT02021711.1	8.748203429	203198	203198
Potri.009G040700.2	WUAT02012085.1	7.665543978	203486	203486
Potri.009G021200.1	WUAT02021190.1	10.53272075	204062	204062
Potri.009G016900.1	WUAT02023084.1	10.41667777	204190	204190
Potri.009G014500.5	WUAT02008259.1	10.24500346	204283	204283
Potri.009G014500.5	WUAT02016479.1	6.025962159	204283	204283
Potri.009G012400.2	WUAT02004253.1	7.359435421	204338	204338
Potri.009G012400.2	WUAT02012030.1	5.947106539	204338	204338
Potri.009G012400.2	WUAT02012142.1	8.666667153	204338	204338
Potri.009G012400.2	WUAT02014177.1	9.537410838	204338	204338
Potri.009G012400.2	WUAT02020060.1	6.082755241	204338	204338
Potri.005G191300.1	WUAT02008845.1	10.0079165	204887	204887
Potri.005G195600.1	WUAT02001898.1	7.741550776	205001	205001
Potri.005G198000.1	WUAT02023243.1	6.899865463	205073	205073
Potri.005G203500.2	WUAT02001454.1	8.799643532	205261	205261
Potri.005G203500.2	WUAT02018162.1	8.343907531	205261	205261
Potri.005G203500.2	WUAT02021754.1	9.098899236	205261	205261
Potri.005G205500.1	WUAT02020917.1	9.513977627	205323	205323
Potri.005G210000.1	WUAT02000203.1	9.18507412	205458	205458
Potri.005G210000.1	WUAT02004784.1	9.646371984	205458	205458
Potri.005G210000.1	WUAT02021152.1	9.22957856	205458	205458
Potri.005G212700.1	WUAT02000597.1	6.613605921	205524	205524
Potri.005G212700.1	WUAT02010473.1	7.861767531	205524	205524
Potri.005G212700.1	WUAT02012859.1	5.156321782	205524	205524
Potri.005G228000.1	WUAT02015936.1	8.152972445	205966	205966
Potri.005G247900.4	WUAT02020136.1	9.311166969	206604	206604
Potri.005G249200.1	WUAT02012183.1	10.37729671	206625	206625
Potri.005G249200.1	WUAT02020649.1	3.772652008	206625	206625
Potri.005G249800.4	WUAT02003781.1	11.37801731	206647	206647
Potri.005G254300.1	WUAT02019946.1	5.673598224	206779	206779
Potri.005G254300.1	WUAT02021638.1	3.199221416	206779	206779
Potri.005G065800.3	WUAT02012962.1	7.884248708	207140	207140
Potri.005G067100.1	WUAT02016846.1	3.689182893	207165	207165
Potri.005G072200.4	WUAT02020129.1	9.07106597	207302	207302
Potri.005G075700.2	WUAT02014360.1	9.165362482	207428	207428
Potri.005G090700.1	WUAT02020556.1	10.26353464	207871	207871
Potri.005G091800.1	WUAT02008456.1	8.371946105	207901	207901
Potri.005G140700.4	WUAT02000394.1	9.995512516	208660	208660
Potri.005G141400.1	WUAT02001777.1	10.29930333	208696	208696
Potri.005G180600.1	WUAT02005830.1	8.446822266	209993	209993
Potri.007G145800.1	WUAT02006366.1	8.349360026	216029	216029
Potri.007G139900.1	WUAT02022366.1	9.047617103	216205	216205
Potri.007G132000.1	WUAT02020738.1	9.082480547	216407	216407
Potri.007G075500.1	WUAT02000092.1	10.54996908	218032	218032
Potri.007G041000.1	WUAT02003310.1	5.237547268	218739	218739
Potri.007G041000.1	WUAT02016675.1	2.876931589	218739	218739
Potri.007G032800.1	WUAT02004852.1	6.437988926	218980	218980
Potri.007G032800.1	WUAT02005621.1	10.43530261	218980	218980
Potri.007G026800.1	WUAT02015759.1	11.12363779	219165	219165
Potri.007G024500.1	WUAT02003045.1	7.102284028	219245	219245
Potri.007G023300.1	WUAT02000866.1	1.780920159	219290	219290
Potri.007G013900.1	WUAT02022265.1	9.681802179	219594	219594
Potri.007G011000.2	WUAT02021600.1	7.300417137	219697	219697
Potri.007G010700.1	WUAT02018734.1	9.900299934	219713	219713
Potri.010G131400.2	WUAT02015690.1	9.795990027	225695	225695
Potri.010G136900.1	WUAT02016110.1	6.874717474	225793	225793
Potri.010G157400.1	WUAT02013415.1	9.500815143	226120	226120
Potri.010G158400.1	WUAT02005149.1	7.58322069	226133	226133
Potri.010G158700.8	WUAT02016967.1	7.96544122	226137	226137
Potri.010G159100.1	WUAT02019218.1	9.268755386	226144	226144
Potri.010G159900.1	WUAT02009393.1	8.650622476	226169	226169
Potri.010G160700.3	WUAT02010393.1	8.968190299	226191	226191
Potri.010G164700.2	WUAT02013186.1	10.09481268	226326	226326
Potri.010G192400.1	WUAT02005680.1	10.55683423	227151	227151
Potri.010G202000.1	WUAT02014427.1	9.105764472	227426	227426
Potri.010G208400.1	WUAT02010590.1	8.915782373	227588	227588
Potri.010G224800.1	WUAT02021457.1	9.747505609	228037	228037
Potri.010G225200.1	WUAT02017183.1	7.935150773	228054	228054
Potri.010G241200.1	WUAT02008391.1	8.246961986	228682	228682
Potri.010G240600.1	WUAT02017083.1	13.12151749	228699	228699
Potri.010G014500.1	WUAT02018312.1	6.57691133	229315	229315
Potri.010G019000.2	WUAT02001494.1	10.5063883	229748	229748
Potri.010G019000.2	WUAT02004886.1	2.117206328	229748	229748
Potri.010G065000.2	WUAT02020025.1	8.988585386	229938	229938
Potri.010G054300.10	WUAT02009587.1	10.28957857	230282	230282
Potri.010G054300.10	WUAT02012957.1	9.785859152	230282	230282
Potri.010G044900.3	WUAT02020361.1	9.731258003	230558	230558
Potri.010G039900.1	WUAT02005857.1	9.61248823	230718	230718
Potri.010G073100.1	WUAT02008494.1	4.732593204	230793	230793
Potri.010G073300.2	WUAT02011723.1	10.21544769	230810	230810
Potri.010G088900.1	WUAT02000349.1	7.854766666	231234	231234
Potri.010G093900.2	WUAT02005257.1	10.66981012	231398	231398
Potri.010G100500.1	WUAT02022995.1	10.45941289	231561	231561
Potri.010G102900.1	WUAT02002630.1	10.75095832	231624	231624
Potri.010G109400.1	WUAT02017960.1	11.08920518	231807	231807
Potri.010G113700.2	WUAT02017339.1	11.61049268	231905	231905
Potri.010G115000.3	WUAT02001311.1	8.449830282	231955	231955
Potri.010G115000.3	WUAT02011305.1	9.82390347	231955	231955
Potri.011G137700.1	WUAT02011499.1	8.778807732	232529	232529
Potri.011G009600.2	WUAT02012347.1	7.013761399	233464	233464
Potri.011G015900.1	WUAT02016611.1	11.37179771	233664	233664
Potri.011G022300.2	WUAT02001320.1	10.37864188	233710	233710
Potri.011G046600.1	WUAT02014827.1	5.867295785	234033	234033
Potri.011G046600.1	WUAT02014917.1	7.479726981	234033	234033
Potri.011G065700.1	WUAT02019566.1	9.729219804	235349	235349
Potri.011G107400.2	WUAT02004104.1	8.262937224	235497	235497
Potri.013G007800.5	WUAT02013790.1	7.532599756	240352	240352
Potri.013G007800.5	WUAT02019383.1	10.55090484	240352	240352
Potri.013G008900.1	WUAT02023417.1	9.400071749	240367	240367
Potri.013G022700.2	WUAT02009519.1	7.40309684	240760	240760
Potri.013G025100.1	WUAT02021845.1	9.035955239	240822	240822
Potri.013G027600.2	WUAT02010531.1	11.47788068	240889	240889
Potri.013G027600.2	WUAT02015508.1	10.21649958	240889	240889
Potri.013G035100.1	WUAT02009099.1	9.257976715	241081	241081
Potri.013G035100.1	WUAT02023002.1	9.152482144	241081	241081
Potri.013G042300.1	WUAT02007659.1	8.563659342	241315	241315
Potri.013G048300.1	WUAT02003026.1	10.32621176	241481	241481
Potri.013G051400.2	WUAT02004745.1	9.685589784	241552	241552
Potri.013G067400.1	WUAT02010552.1	7.587164843	242013	242013
Potri.013G134800.1	WUAT02004713.1	8.34487096	243107	243107
Potri.014G066600.1	WUAT02000907.1	7.266181562	243945	243945
Potri.014G067400.3	WUAT02017894.1	10.47723695	243981	243981
Potri.014G072800.3	WUAT02003822.1	8.517476841	244140	244140
Potri.014G080900.1	WUAT02001312.1	8.249021451	244404	244404
Potri.014G085800.1	WUAT02002759.1	10.6447133	244565	244565
Potri.014G087900.1	WUAT02015517.1	10.90665762	244627	244627
Potri.014G096700.1	WUAT02004586.1	10.47042262	244897	244897
Potri.014G125100.1	WUAT02001388.1	8.425088666	245675	245675
Potri.014G128400.1	WUAT02007987.1	7.916325654	245777	245777
Potri.014G128600.1	WUAT02017893.1	10.53458873	245784	245784
Potri.014G143100.2	WUAT02008420.1	7.907491953	246260	246260
Potri.014G146300.1	WUAT02007768.1	10.57909836	246366	246366
Potri.014G154900.1	WUAT02010441.1	9.95602868	246635	246635
Potri.014G160000.1	WUAT02012025.1	10.54110526	246818	246818
Potri.014G161100.1	WUAT02005284.1	8.177597099	246865	246865
Potri.014G161100.1	WUAT02021534.1	7.102967941	246865	246865
Potri.014G165400.1	WUAT02017311.1	10.11068485	247000	247000
Potri.014G180200.9	WUAT02011604.1	6.611564659	247435	247435
Potri.019G054200.3	WUAT02009718.1	9.612143057	249093	249093
Potri.019G072800.1	WUAT02019639.1	9.896686135	249389	249389
Potri.019G072800.1	WUAT02022843.1	8.348032741	249389	249389
Potri.019G083000.1	WUAT02010762.1	9.928905619	249674	249674
Potri.019G087700.1	WUAT02010814.1	10.27683527	249816	249816
Potri.019G129900.2	WUAT02020831.1	8.839592244	250259	250259
Potri.019G129900.2	WUAT02023396.1	6.799220909	250259	250259
Potri.015G012400.3	WUAT02013836.1	10.80253301	250925	250925
Potri.015G040300.2	WUAT02019909.1	8.686282245	251530	251530
Potri.015G066000.4	WUAT02009771.1	6.926850471	251766	251766
Potri.015G067400.1	WUAT02009667.1	9.448018596	251814	251814
Potri.015G089300.1	WUAT02020396.1	10.57189935	252493	252493
Potri.015G089300.1	WUAT02021471.1	6.214874785	252493	252493
Potri.015G090100.1	WUAT02014958.1	8.618344643	252514	252514
Potri.015G092900.1	WUAT02009663.1	11.19026494	252605	252605
Potri.015G103300.1	WUAT02001415.1	10.24005963	252901	252901
Potri.015G127400.1	WUAT02002012.1	6.758695192	253429	253429
Potri.016G139200.1	WUAT02021446.1	8.674464344	254490	254490
Potri.016G139900.2	WUAT02023061.1	10.8284208	254515	254515
Potri.016G144100.3	WUAT02010469.1	8.830098981	254628	254628
Potri.016G144100.3	WUAT02014398.1	9.707878043	254628	254628
Potri.016G007300.2	WUAT02004708.1	10.10600953	254691	254691
Potri.016G036300.1	WUAT02007670.1	8.199422399	255343	255343
Potri.016G041200.1	WUAT02019814.1	9.402800054	255463	255463
Potri.016G042100.1	WUAT02017804.1	10.25146373	255482	255482
Potri.016G053500.1	WUAT02010567.1	8.746721698	255763	255763
Potri.016G081300.1	WUAT02012890.1	10.59221902	256636	256636
Potri.016G084100.1	WUAT02014180.1	11.27473832	256705	256705
Potri.016G088800.2	WUAT02017749.1	10.43735536	256860	256860
Potri.016G097400.1	WUAT02017857.1	9.15220112	257162	257162
Potri.017G056800.1	WUAT02017195.1	8.433633795	258544	258544
Potri.017G070800.1	WUAT02002462.1	7.920259412	258646	258646
Potri.017G074400.1	WUAT02017241.1	10.30269113	258782	258782
Potri.017G084100.1	WUAT02005446.1	10.11369045	259135	259135
Potri.018G123200.1	WUAT02008226.1	9.526074056	259480	259480
Potri.018G131400.1	WUAT02006089.1	7.189441247	259680	259680
Potri.018G141100.2	WUAT02018396.1	9.961674709	259890	259890
Potri.018G040200.2	WUAT02010997.1	8.103772014	260712	260712
Potri.018G032900.1	WUAT02009379.1	9.204629534	260908	260908
Potri.018G032900.1	WUAT02012538.1	9.544638253	260908	260908
Potri.018G032900.1	WUAT02013396.1	2.622598955	260908	260908
Potri.018G032900.1	WUAT02019204.1	4.968253542	260908	260908
Potri.018G020600.1	WUAT02022312.1	8.764475295	261294	261294
Potri.018G013200.2	WUAT02001825.1	8.186083683	261541	261541
Potri.018G013200.2	WUAT02019794.1	8.282596612	261541	261541
Potri.018G079800.1	WUAT02002017.1	8.927785761	261837	261837
Potri.018G088000.1	WUAT02002782.1	11.45131024	262082	262082
Potri.018G095100.2	WUAT02006284.1	8.607856061	262309	262309
Potri.018G098500.1	WUAT02011310.1	9.462757079	262463	262463
Potri.018G098500.1	WUAT02011328.1	6.980226948	262463	262463
Potri.018G103300.1	WUAT02021147.1	10.10261321	262582	262582
Potri.015G033600.1	WUAT02015182.1	4.92088645	265842	265842
Potri.001G118800.1	WUAT02021999.1	7.438311999	267108	267108
Potri.004G145800.1	WUAT02018533.1	10.19515291	267742	267742
Potri.005G006800.1	WUAT02023212.1	7.824941537	268194	268194
Potri.005G024100.1	WUAT02010846.1	10.70500924	268666	268666
Potri.005G022700.1	WUAT02011467.1	8.932678685	268699	268699
Potri.005G017600.1	WUAT02007233.1	8.199251158	268780	268780
Potri.005G017600.1	WUAT02016563.1	4.676888334	268780	268780
Potri.005G017600.1	WUAT02022959.1	6.359977713	268780	268780
Potri.001G412700.1	WUAT02010483.1	8.372706875	268925	268925
Potri.001G412800.1	WUAT02019648.1	9.864845404	268930	268930
Potri.001G405500.1	WUAT02009829.1	10.39058546	269098	269098
Potri.004G137100.2	WUAT02005322.1	3.907834359	269210	269210
Potri.004G137100.2	WUAT02011108.1	8.000876852	269210	269210
Potri.004G137100.2	WUAT02012255.1	11.44138468	269210	269210
Potri.004G137100.2	WUAT02013707.1	-0.079802944	269210	269210
Potri.016G002700.2	WUAT02011404.1	9.587992437	269600	269600
Potri.016G000200.1	WUAT02006614.1	9.365887191	269653	269653
Potri.016G000200.1	WUAT02008304.1	8.13915942	269653	269653
Potri.011G166400.1	WUAT02009634.1	9.849087159	270075	270075
Potri.011G161500.1	WUAT02023065.1	8.885810998	270279	270279
Potri.018G068200.2	WUAT02008988.1	9.922963744	271079	271079
Potri.018G068200.2	WUAT02010812.1	1.307038595	271079	271079
Potri.018G068200.2	WUAT02021488.1	5.993585301	271079	271079
Potri.001G392700.1	WUAT02021965.1	9.595715933	271292	271292
Potri.006G277100.1	WUAT02004088.1	8.670597435	271584	271584
Potri.004G215400.1	WUAT02018104.1	9.993499574	274002	274002
Potri.004G218200.4	WUAT02003106.1	11.96023615	274070	274070
Potri.004G219300.2	WUAT02010061.1	8.445842083	274109	274109
Potri.001G387500.4	WUAT02013231.1	9.050425682	275875	275875
Potri.001G387500.4	WUAT02017988.1	9.401780289	275875	275875
Potri.017G155300.1	WUAT02023199.1	9.132573563	276505	276505
Potri.015G023500.2	WUAT02006942.1	9.92343144	277498	277498
Potri.004G054400.2	WUAT02018124.1	3.477627037	277936	277936
Potri.001G438900.1	WUAT02019099.1	9.072708846	278008	278008
Potri.005G150800.1	WUAT02003723.1	10.56243714	279914	279914
Potri.010G205700.1	WUAT02012504.1	9.766341042	280896	280896
Potri.010G205700.1	WUAT02012745.1	9.735449906	280896	280896
Potri.006G143300.1	WUAT02008266.1	9.784934807	281458	281458
Potri.006G142400.2	WUAT02018920.1	9.349654126	281489	281489
Potri.006G127500.1	WUAT02001765.1	9.339083331	282057	282057
Potri.006G123900.1	WUAT02018919.1	10.58425803	282159	282159
Potri.006G118800.1	WUAT02000038.1	5.102714649	282336	282336
Potri.006G117800.2	WUAT02016137.1	9.207970289	282386	282386
Potri.006G113600.1	WUAT02003429.1	9.058590708	282541	282541
Potri.014G027100.1	WUAT02014947.1	6.468636944	287051	287051
Potri.014G026100.1	WUAT02016485.1	9.550002399	287082	287082
Potri.014G024700.3	WUAT02017830.1	8.445449017	287123	287123
Potri.013G112500.6	WUAT02021751.1	8.348337202	287767	287767
Potri.013G099500.1	WUAT02021144.1	3.820418396	288174	288174
Potri.017G041800.5	WUAT02000023.1	8.367375464	292354	292354
Potri.017G041500.1	WUAT02003403.1	8.821646143	292365	292365
Potri.004G193700.1	WUAT02016466.1	6.828551315	293607	293607
Potri.004G199100.1	WUAT02018459.1	8.719506998	293726	293726
Potri.004G233400.2	WUAT02009502.1	5.179546972	297441	297441
Potri.017G057900.1	WUAT02002571.1	7.960033856	297914	297914
Potri.017G057900.1	WUAT02002700.1	8.503991603	297914	297914
Potri.001G200000.5	WUAT02019743.1	5.127176002	298916	298916
Potri.001G199600.5	WUAT02009141.1	9.747972532	298924	298924
Potri.001G199200.1	WUAT02003606.1	10.3129451	298944	298944
Potri.002G245700.2	WUAT02008245.1	9.30300216	408845	419546
Potri.002G247800.1	WUAT02002010.1	8.450759239	408865	419566
Potri.002G258900.1	WUAT02012430.1	8.620492436	409015	419716
Potri.002G238600.2	WUAT02002476.1	10.80544722	409044	419745
Potri.002G254700.1	WUAT02001275.1	10.66676471	409312	420013
Potri.002G165500.1	WUAT02004168.1	10.65852931	409585	420286
Potri.002G166800.1	WUAT02018340.1	9.490917471	409886	420587
Potri.002G122700.1	WUAT02010176.1	8.550912651	410139	420840
Potri.017G126300.1	WUAT02003619.1	9.771818847	411030	421731
Potri.002G106400.1	WUAT02000084.1	10.02178577	411084	421785
Potri.002G226000.3	WUAT02005927.1	9.810965283	411536	422237
Potri.002G064000.1	WUAT02017263.1	9.746461829	411711	422412
Potri.002G145200.1	WUAT02003313.1	9.327416158	411828	422529
Potri.002G145200.1	WUAT02006633.1	9.47599568	411828	422529
Potri.002G193700.1	WUAT02000550.1	10.33071628	412679	423380
Potri.002G117200.1	WUAT02006944.1	9.378019714	412805	423506
Potri.003G146000.1	WUAT02005122.1	11.0142175	413197	423898
Potri.003G125400.1	WUAT02015395.1	10.83797629	413486	424187
Potri.003G183000.1	WUAT02000248.1	8.05467701	413558	424259
Potri.003G169000.1	WUAT02016601.1	8.943558385	413695	424396
Potri.003G063100.1	WUAT02002812.1	8.759535283	413708	424409
Potri.003G142100.1	WUAT02001428.1	8.316385453	414037	424738
Potri.003G142100.1	WUAT02007179.1	10.73565942	414037	424738
Potri.003G108500.1	WUAT02004471.1	2.81414164	414059	424760
Potri.003G108500.1	WUAT02006022.1	9.441875191	414059	424760
Potri.003G018800.1	WUAT02000344.1	9.923128153	414107	424808
Potri.003G022600.1	WUAT02022041.1	8.209829166	414116	424817
Potri.003G111600.3	WUAT02010443.1	8.781531812	414255	424956
Potri.003G094800.1	WUAT02008178.1	6.156821158	414285	424986
Potri.003G015400.2	WUAT02015160.1	7.429377005	414658	425359
Potri.003G015400.2	WUAT02015575.1	6.649426478	414658	425359
Potri.003G043500.1	WUAT02008879.1	10.73689862	415199	425900
Potri.007G058500.1	WUAT02006644.1	7.99688807	415496	426197
Potri.007G058500.1	WUAT02012209.1	6.693113252	415496	426197
Potri.007G058500.1	WUAT02022550.1	8.171406437	415496	426197
Potri.006G246700.1	WUAT02001135.1	9.803534021	415653	426354
Potri.006G259600.3	WUAT02000054.1	6.932298273	415786	426487
Potri.006G259600.3	WUAT02005082.1	5.941546096	415786	426487
Potri.006G259600.3	WUAT02014832.1	7.310773816	415786	426487
Potri.006G225500.2	WUAT02011760.1	8.539770273	415993	426694
Potri.006G225500.2	WUAT02013672.1	10.66034763	415993	426694
Potri.006G195300.1	WUAT02023149.1	12.76150328	416253	426954
Potri.006G153900.1	WUAT02008011.1	10.45568962	416299	427000
Potri.006G152500.1	WUAT02004006.1	9.499701234	416604	427305
Potri.006G088000.2	WUAT02006550.1	7.402163945	416625	427326
Potri.006G100100.1	WUAT02003484.1	9.197546528	416768	427469
Potri.006G049700.1	WUAT02009450.1	8.41677175	416870	427571
Potri.006G003100.3	WUAT02023104.1	10.66755141	417268	427969
Potri.006G199400.1	WUAT02000389.1	8.363391952	417449	428150
Potri.006G199400.1	WUAT02008366.1	8.41772435	417449	428150
Potri.006G199400.1	WUAT02017916.1	10.29971395	417449	428150
Potri.006G204500.1	WUAT02018211.1	8.215886861	417859	428560
Potri.006G026100.2	WUAT02015680.1	7.489576066	417972	428673
Potri.006G033500.1	WUAT02014405.1	9.039379513	418161	428862
Potri.008G202100.1	WUAT02015073.1	10.74353541	418869	429570
Potri.008G201500.1	WUAT02004853.1	5.673956799	418899	429600
Potri.008G201500.1	WUAT02016496.1	1.704528953	418899	429600
Potri.008G183600.3	WUAT02011771.1	1.187190195	418941	429642
Potri.008G153000.2	WUAT02017290.1	12.48039087	419249	429950
Potri.008G094200.4	WUAT02003131.1	3.316178141	419285	429986
Potri.008G085000.1	WUAT02000662.1	7.374634227	419495	430196
Potri.008G037700.1	WUAT02004831.1	9.506294324	419638	430339
Potri.008G031200.4	WUAT02019229.1	9.306369341	420069	430770
Potri.008G177900.3	WUAT02007192.1	9.032130793	420355	431056
Potri.008G177900.3	WUAT02013014.1	-1.148124089	420355	431056
Potri.008G135800.3	WUAT02019133.1	6.844069744	420372	431073
Potri.008G105200.5	WUAT02005860.1	10.67113789	420413	431114
Potri.008G179500.2	WUAT02017205.1	7.736714936	420503	431204
Potri.008G145600.1	WUAT02010459.1	9.085959439	420678	431379
Potri.008G118900.2	WUAT02013586.1	6.343332471	421146	431847
Potri.008G108100.1	WUAT02005946.1	9.814951988	421161	431862
Potri.012G060200.1	WUAT02020076.1	8.540836527	421552	432253
Potri.012G013900.2	WUAT02014477.1	9.216412239	421736	432437
Potri.012G073700.1	WUAT02017795.1	9.50931667	421912	432613
Potri.012G088100.1	WUAT02001267.1	6.616443803	422272	432973
Potri.012G088100.1	WUAT02005266.1	10.28187019	422272	432973
Potri.012G036300.1	WUAT02013314.1	7.966687583	422437	433138
Potri.012G036300.1	WUAT02017316.1	10.25408316	422437	433138
Potri.012G106500.1	WUAT02011373.1	6.395177588	422858	433559
Potri.012G106500.1	WUAT02015825.1	2.687020562	422858	433559
Potri.012G069700.2	WUAT02008454.1	9.785853356	422974	433675
Potri.012G069700.2	WUAT02013145.1	7.456036129	422974	433675
Potri.012G108000.1	WUAT02021224.1	1.489704388	423284	433985
Potri.012G075500.2	WUAT02012967.1	9.716066885	423384	434085
Potri.012G053600.1	WUAT02021480.1	8.334855838	423407	434108
Potri.001G126100.1	WUAT02004978.1	10.57575141	423764	434465
Potri.005G106000.1	WUAT02009952.1	7.365105515	424130	434831
Potri.005G124400.1	WUAT02020391.1	6.572497047	424262	434963
