subject_id	Gene_ID	explevel_log	Protein_ID	transcript_ID
Potri.001G112200.1	WUAT02017651.1	9.235383104	180608	180608
Potri.001G113100.1	WUAT02018132.1	12.28615389	180639	180639
Potri.001G175700.1	WUAT02002585.1	4.755613538	180923	180923
Potri.001G175700.1	WUAT02004526.1	7.469209577	180923	180923
Potri.001G180200.1	WUAT02022663.1	9.662600982	181064	181064
Potri.001G214500.1	WUAT02016628.1	10.22717806	181167	181167
Potri.004G117900.1	WUAT02003344.1	9.451619982	195222	195222
Potri.004G165800.1	WUAT02003385.1	10.7920833	195833	195833
Potri.004G165800.1	WUAT02004007.1	5.878044725	195833	195833
Potri.004G165800.1	WUAT02007090.1	5.818986446	195833	195833
Potri.004G165800.1	WUAT02013048.1	7.407680517	195833	195833
Potri.004G165800.1	WUAT02023377.1	5.107961849	195833	195833
Potri.004G172500.1	WUAT02013475.1	6.236514089	195979	195979
Potri.004G174800.1	WUAT02018662.1	4.965327801	196076	196076
Potri.004G013700.3	WUAT02018248.1	6.869622696	196517	196517
Potri.004G018800.1	WUAT02021529.1	8.308498812	196672	196672
Potri.004G022500.1	WUAT02007624.1	10.00780041	196766	196766
Potri.004G030500.4	WUAT02000797.1	9.694629957	197021	197021
Potri.004G033100.1	WUAT02016427.1	10.15272476	197101	197101
Potri.004G035400.1	WUAT02009541.1	9.920807615	197160	197160
Potri.004G065400.1	WUAT02005711.1	9.034172935	197404	197404
Potri.004G061800.1	WUAT02018955.1	9.724999401	197539	197539
Potri.004G053400.2	WUAT02020939.1	9.813540912	197763	197763
Potri.004G052300.1	WUAT02000771.1	10.5928595	197801	197801
Potri.004G083300.2	WUAT02018589.1	7.555820325	198631	198631
Potri.004G074000.1	WUAT02004272.1	7.364329658	198892	198892
Potri.004G108200.2	WUAT02013902.1	9.73285666	199158	199158
Potri.004G129200.1	WUAT02002701.1	9.996072315	199267	199267
Potri.009G158800.1	WUAT02005838.1	10.34712451	199969	199969
Potri.009G152500.1	WUAT02013011.1	9.756040865	200140	200140
Potri.009G144800.1	WUAT02003628.1	10.59759202	200345	200345
Potri.009G126500.1	WUAT02001007.1	7.679591036	201012	201012
Potri.009G103000.1	WUAT02012853.1	9.396335833	201674	201674
Potri.009G096600.1	WUAT02019367.1	11.40125034	201872	201872
Potri.009G090300.2	WUAT02001715.1	8.292862764	202043	202043
Potri.009G090300.2	WUAT02011097.1	8.299689493	202043	202043
Potri.009G085100.2	WUAT02010279.1	12.40655737	202156	202156
Potri.009G085100.2	WUAT02023057.1	13.37766632	202156	202156
Potri.009G084500.3	WUAT02002000.1	5.062332905	202176	202176
Potri.009G084500.3	WUAT02003543.1	8.740535365	202176	202176
Potri.009G084500.3	WUAT02005963.1	5.521443485	202176	202176
Potri.009G084500.3	WUAT02013442.1	6.74506074	202176	202176
Potri.009G084500.3	WUAT02015206.1	8.265966173	202176	202176
Potri.009G084500.3	WUAT02016291.1	8.876411783	202176	202176
Potri.009G082300.1	WUAT02018618.1	9.742781027	202262	202262
Potri.009G066000.1	WUAT02015133.1	8.523393673	202718	202718
Potri.009G058100.1	WUAT02020580.1	8.922192737	202916	202916
Potri.009G058100.1	WUAT02022583.1	8.829712481	202916	202916
Potri.009G057800.2	WUAT02017439.1	5.987392967	202931	202931
Potri.009G057800.2	WUAT02018281.1	6.121792353	202931	202931
Potri.009G057800.2	WUAT02022344.1	9.922979836	202931	202931
Potri.009G057500.1	WUAT02001337.1	8.290991718	202947	202947
Potri.009G057500.1	WUAT02019886.1	5.179210634	202947	202947
Potri.009G054300.1	WUAT02009603.1	9.725130953	203051	203051
Potri.009G049400.3	WUAT02021711.1	8.815630975	203198	203198
Potri.009G040700.2	WUAT02012085.1	8.016638155	203486	203486
Potri.009G021200.1	WUAT02021190.1	10.53664783	204062	204062
Potri.009G016900.1	WUAT02023084.1	10.49767253	204190	204190
Potri.009G014500.5	WUAT02008259.1	10.64159949	204283	204283
Potri.009G014500.5	WUAT02016479.1	6.761888771	204283	204283
Potri.009G012400.2	WUAT02004253.1	7.428278364	204338	204338
Potri.009G012400.2	WUAT02012030.1	6.107959316	204338	204338
Potri.009G012400.2	WUAT02012142.1	9.267417886	204338	204338
Potri.009G012400.2	WUAT02014177.1	9.835217844	204338	204338
Potri.009G012400.2	WUAT02020060.1	6.435804938	204338	204338
Potri.005G191300.1	WUAT02008845.1	9.93949227	204887	204887
Potri.005G195600.1	WUAT02001898.1	8.295703182	205001	205001
Potri.005G198000.1	WUAT02023243.1	7.280277101	205073	205073
Potri.005G203500.2	WUAT02001454.1	8.783995934	205261	205261
Potri.005G203500.2	WUAT02018162.1	9.049264234	205261	205261
Potri.005G203500.2	WUAT02021754.1	9.207002822	205261	205261
Potri.005G205500.1	WUAT02020917.1	9.571420216	205323	205323
Potri.005G210000.1	WUAT02000203.1	9.524050457	205458	205458
Potri.005G210000.1	WUAT02004784.1	9.712773437	205458	205458
Potri.005G210000.1	WUAT02021152.1	8.242777269	205458	205458
Potri.005G212700.1	WUAT02000597.1	6.80561929	205524	205524
Potri.005G212700.1	WUAT02010473.1	7.989780495	205524	205524
Potri.005G212700.1	WUAT02012859.1	5.23753563	205524	205524
Potri.005G228000.1	WUAT02015936.1	8.215658971	205966	205966
Potri.005G247900.4	WUAT02020136.1	9.31602198	206604	206604
Potri.005G249200.1	WUAT02012183.1	10.41419282	206625	206625
Potri.005G249200.1	WUAT02020649.1	3.595420369	206625	206625
Potri.005G249800.4	WUAT02003781.1	11.08983163	206647	206647
Potri.005G254300.1	WUAT02019946.1	5.429289894	206779	206779
Potri.005G254300.1	WUAT02021638.1	3.033333327	206779	206779
Potri.005G065800.3	WUAT02012962.1	8.00631841	207140	207140
Potri.005G067100.1	WUAT02016846.1	3.621137201	207165	207165
Potri.005G072200.4	WUAT02020129.1	8.919038802	207302	207302
Potri.005G075700.2	WUAT02014360.1	9.214165756	207428	207428
Potri.005G090700.1	WUAT02020556.1	9.831502188	207871	207871
Potri.005G091800.1	WUAT02008456.1	8.736508046	207901	207901
Potri.005G140700.4	WUAT02000394.1	10.0860511	208660	208660
Potri.005G141400.1	WUAT02001777.1	9.828203003	208696	208696
Potri.005G180600.1	WUAT02005830.1	8.611404362	209993	209993
Potri.007G145800.1	WUAT02006366.1	8.313878303	216029	216029
Potri.007G139900.1	WUAT02022366.1	9.320920428	216205	216205
Potri.007G132000.1	WUAT02020738.1	9.55729293	216407	216407
Potri.007G075500.1	WUAT02000092.1	10.64083806	218032	218032
Potri.007G041000.1	WUAT02003310.1	4.682708747	218739	218739
Potri.007G041000.1	WUAT02016675.1	3.476814558	218739	218739
Potri.007G032800.1	WUAT02004852.1	6.326653629	218980	218980
Potri.007G032800.1	WUAT02005621.1	10.47530378	218980	218980
Potri.007G026800.1	WUAT02015759.1	11.27131371	219165	219165
Potri.007G024500.1	WUAT02003045.1	7.625877371	219245	219245
Potri.007G023300.1	WUAT02000866.1	1.956597786	219290	219290
Potri.007G013900.1	WUAT02022265.1	10.35940629	219594	219594
Potri.007G011000.2	WUAT02021600.1	7.697082531	219697	219697
Potri.007G010700.1	WUAT02018734.1	10.07036041	219713	219713
Potri.010G131400.2	WUAT02015690.1	9.485854552	225695	225695
Potri.010G136900.1	WUAT02016110.1	7.847043406	225793	225793
Potri.010G157400.1	WUAT02013415.1	9.796950778	226120	226120
Potri.010G158400.1	WUAT02005149.1	7.770384057	226133	226133
Potri.010G158700.8	WUAT02016967.1	8.671547932	226137	226137
Potri.010G159100.1	WUAT02019218.1	9.464023159	226144	226144
Potri.010G159900.1	WUAT02009393.1	8.859379636	226169	226169
Potri.010G160700.3	WUAT02010393.1	9.770427024	226191	226191
Potri.010G164700.2	WUAT02013186.1	10.18317462	226326	226326
Potri.010G192400.1	WUAT02005680.1	10.6386131	227151	227151
Potri.010G202000.1	WUAT02014427.1	9.199070851	227426	227426
Potri.010G208400.1	WUAT02010590.1	8.801779465	227588	227588
Potri.010G224800.1	WUAT02021457.1	9.730480581	228037	228037
Potri.010G225200.1	WUAT02017183.1	8.238531766	228054	228054
Potri.010G241200.1	WUAT02008391.1	8.566807767	228682	228682
Potri.010G240600.1	WUAT02017083.1	13.57843535	228699	228699
Potri.010G014500.1	WUAT02018312.1	6.653110302	229315	229315
Potri.010G019000.2	WUAT02001494.1	10.18728729	229748	229748
Potri.010G019000.2	WUAT02004886.1	2.097361185	229748	229748
Potri.010G065000.2	WUAT02020025.1	9.001975986	229938	229938
Potri.010G054300.10	WUAT02009587.1	10.33088754	230282	230282
Potri.010G054300.10	WUAT02012957.1	9.637045257	230282	230282
Potri.010G044900.3	WUAT02020361.1	9.54716334	230558	230558
Potri.010G039900.1	WUAT02005857.1	9.568523716	230718	230718
Potri.010G073100.1	WUAT02008494.1	4.198997593	230793	230793
Potri.010G073300.2	WUAT02011723.1	9.999662385	230810	230810
Potri.010G088900.1	WUAT02000349.1	7.136356038	231234	231234
Potri.010G093900.2	WUAT02005257.1	10.60316446	231398	231398
Potri.010G100500.1	WUAT02022995.1	10.00153396	231561	231561
Potri.010G102900.1	WUAT02002630.1	10.71820073	231624	231624
Potri.010G109400.1	WUAT02017960.1	11.4309205	231807	231807
Potri.010G113700.2	WUAT02017339.1	11.04391071	231905	231905
Potri.010G115000.3	WUAT02001311.1	8.153914246	231955	231955
Potri.010G115000.3	WUAT02011305.1	9.613226161	231955	231955
Potri.011G137700.1	WUAT02011499.1	8.82552867	232529	232529
Potri.011G009600.2	WUAT02012347.1	7.268917915	233464	233464
Potri.011G015900.1	WUAT02016611.1	11.65216166	233664	233664
Potri.011G022300.2	WUAT02001320.1	10.56800801	233710	233710
Potri.011G046600.1	WUAT02014827.1	5.970227257	234033	234033
Potri.011G046600.1	WUAT02014917.1	7.401022353	234033	234033
Potri.011G065700.1	WUAT02019566.1	9.895930541	235349	235349
Potri.011G107400.2	WUAT02004104.1	8.443287005	235497	235497
Potri.013G007800.5	WUAT02013790.1	7.887952935	240352	240352
Potri.013G007800.5	WUAT02019383.1	11.07581797	240352	240352
Potri.013G008900.1	WUAT02023417.1	9.488119564	240367	240367
Potri.013G022700.2	WUAT02009519.1	6.511044197	240760	240760
Potri.013G025100.1	WUAT02021845.1	9.213721468	240822	240822
Potri.013G027600.2	WUAT02010531.1	11.59547719	240889	240889
Potri.013G027600.2	WUAT02015508.1	10.1202667	240889	240889
Potri.013G035100.1	WUAT02009099.1	9.562421064	241081	241081
Potri.013G035100.1	WUAT02023002.1	9.251457847	241081	241081
Potri.013G042300.1	WUAT02007659.1	8.52327338	241315	241315
Potri.013G048300.1	WUAT02003026.1	10.06847169	241481	241481
Potri.013G051400.2	WUAT02004745.1	9.915518658	241552	241552
Potri.013G067400.1	WUAT02010552.1	8.108457927	242013	242013
Potri.013G134800.1	WUAT02004713.1	9.003759615	243107	243107
Potri.014G066600.1	WUAT02000907.1	7.225414624	243945	243945
Potri.014G067400.3	WUAT02017894.1	10.42296687	243981	243981
Potri.014G072800.3	WUAT02003822.1	8.505419154	244140	244140
Potri.014G080900.1	WUAT02001312.1	8.137268845	244404	244404
Potri.014G085800.1	WUAT02002759.1	10.8212298	244565	244565
Potri.014G087900.1	WUAT02015517.1	10.95469506	244627	244627
Potri.014G096700.1	WUAT02004586.1	10.50200744	244897	244897
Potri.014G125100.1	WUAT02001388.1	8.986203845	245675	245675
Potri.014G128400.1	WUAT02007987.1	8.200817045	245777	245777
Potri.014G128600.1	WUAT02017893.1	10.0689167	245784	245784
Potri.014G143100.2	WUAT02008420.1	8.212351489	246260	246260
Potri.014G146300.1	WUAT02007768.1	10.76524158	246366	246366
Potri.014G154900.1	WUAT02010441.1	10.09147519	246635	246635
Potri.014G160000.1	WUAT02012025.1	10.74718267	246818	246818
Potri.014G161100.1	WUAT02005284.1	7.914469234	246865	246865
Potri.014G161100.1	WUAT02021534.1	6.752000056	246865	246865
Potri.014G165400.1	WUAT02017311.1	10.25452806	247000	247000
Potri.014G180200.9	WUAT02011604.1	7.36160385	247435	247435
Potri.019G054200.3	WUAT02009718.1	9.654466122	249093	249093
Potri.019G072800.1	WUAT02019639.1	9.80037217	249389	249389
Potri.019G072800.1	WUAT02022843.1	8.467452793	249389	249389
Potri.019G083000.1	WUAT02010762.1	9.979810453	249674	249674
Potri.019G087700.1	WUAT02010814.1	10.39929981	249816	249816
Potri.019G129900.2	WUAT02020831.1	9.248339758	250259	250259
Potri.019G129900.2	WUAT02023396.1	6.996084615	250259	250259
Potri.015G012400.3	WUAT02013836.1	10.75218204	250925	250925
Potri.015G040300.2	WUAT02019909.1	8.905856275	251530	251530
Potri.015G066000.4	WUAT02009771.1	6.906744735	251766	251766
Potri.015G067400.1	WUAT02009667.1	9.422931611	251814	251814
Potri.015G089300.1	WUAT02020396.1	10.68586296	252493	252493
Potri.015G089300.1	WUAT02021471.1	6.089636775	252493	252493
Potri.015G090100.1	WUAT02014958.1	8.800203876	252514	252514
Potri.015G092900.1	WUAT02009663.1	11.23988824	252605	252605
Potri.015G103300.1	WUAT02001415.1	10.0421301	252901	252901
Potri.015G127400.1	WUAT02002012.1	7.21688733	253429	253429
Potri.016G139200.1	WUAT02021446.1	9.012693859	254490	254490
Potri.016G139900.2	WUAT02023061.1	10.91845222	254515	254515
Potri.016G144100.3	WUAT02010469.1	9.133234088	254628	254628
Potri.016G144100.3	WUAT02014398.1	10.30968362	254628	254628
Potri.016G007300.2	WUAT02004708.1	10.2149574	254691	254691
Potri.016G036300.1	WUAT02007670.1	8.615223265	255343	255343
Potri.016G041200.1	WUAT02019814.1	9.411548061	255463	255463
Potri.016G042100.1	WUAT02017804.1	10.337744	255482	255482
Potri.016G053500.1	WUAT02010567.1	8.392476818	255763	255763
Potri.016G081300.1	WUAT02012890.1	10.91979974	256636	256636
Potri.016G084100.1	WUAT02014180.1	11.4988812	256705	256705
Potri.016G088800.2	WUAT02017749.1	10.38232503	256860	256860
Potri.016G097400.1	WUAT02017857.1	9.14543797	257162	257162
Potri.017G056800.1	WUAT02017195.1	8.525084417	258544	258544
Potri.017G070800.1	WUAT02002462.1	7.89874068	258646	258646
Potri.017G074400.1	WUAT02017241.1	10.00474071	258782	258782
Potri.017G084100.1	WUAT02005446.1	10.31590849	259135	259135
Potri.018G123200.1	WUAT02008226.1	9.585201727	259480	259480
Potri.018G131400.1	WUAT02006089.1	7.065350234	259680	259680
Potri.018G141100.2	WUAT02018396.1	10.30677827	259890	259890
Potri.018G040200.2	WUAT02010997.1	8.407062153	260712	260712
Potri.018G032900.1	WUAT02009379.1	9.319806438	260908	260908
Potri.018G032900.1	WUAT02012538.1	9.617160074	260908	260908
Potri.018G032900.1	WUAT02013396.1	2.615540284	260908	260908
Potri.018G032900.1	WUAT02019204.1	5.466199972	260908	260908
Potri.018G020600.1	WUAT02022312.1	8.599499758	261294	261294
Potri.018G013200.2	WUAT02001825.1	6.637843136	261541	261541
Potri.018G013200.2	WUAT02019794.1	8.114359653	261541	261541
Potri.018G079800.1	WUAT02002017.1	9.351342801	261837	261837
Potri.018G088000.1	WUAT02002782.1	11.08916748	262082	262082
Potri.018G095100.2	WUAT02006284.1	8.732816635	262309	262309
Potri.018G098500.1	WUAT02011310.1	9.703315932	262463	262463
Potri.018G098500.1	WUAT02011328.1	7.126650671	262463	262463
Potri.018G103300.1	WUAT02021147.1	9.64910764	262582	262582
Potri.015G033600.1	WUAT02015182.1	6.188690606	265842	265842
Potri.001G118800.1	WUAT02021999.1	7.026383314	267108	267108
Potri.004G145800.1	WUAT02018533.1	10.41952463	267742	267742
Potri.005G006800.1	WUAT02023212.1	8.093568838	268194	268194
Potri.005G024100.1	WUAT02010846.1	10.62951706	268666	268666
Potri.005G022700.1	WUAT02011467.1	9.901660509	268699	268699
Potri.005G017600.1	WUAT02007233.1	8.352285419	268780	268780
Potri.005G017600.1	WUAT02016563.1	3.99360879	268780	268780
Potri.005G017600.1	WUAT02022959.1	6.253087151	268780	268780
Potri.001G412700.1	WUAT02010483.1	7.678671169	268925	268925
Potri.001G412800.1	WUAT02019648.1	9.894815848	268930	268930
Potri.001G405500.1	WUAT02009829.1	10.55569239	269098	269098
Potri.004G137100.2	WUAT02005322.1	3.877211266	269210	269210
Potri.004G137100.2	WUAT02011108.1	8.184753827	269210	269210
Potri.004G137100.2	WUAT02012255.1	11.45606934	269210	269210
Potri.004G137100.2	WUAT02013707.1	-1.253875575	269210	269210
Potri.016G002700.2	WUAT02011404.1	9.615230507	269600	269600
Potri.016G000200.1	WUAT02006614.1	9.435885459	269653	269653
Potri.016G000200.1	WUAT02008304.1	8.279631258	269653	269653
Potri.011G166400.1	WUAT02009634.1	9.853730706	270075	270075
Potri.011G161500.1	WUAT02023065.1	9.436582512	270279	270279
Potri.018G068200.2	WUAT02008988.1	9.65079075	271079	271079
Potri.018G068200.2	WUAT02010812.1	0.876403967	271079	271079
Potri.018G068200.2	WUAT02021488.1	6.152428603	271079	271079
Potri.001G392700.1	WUAT02021965.1	10.08933889	271292	271292
Potri.006G277100.1	WUAT02004088.1	8.658895433	271584	271584
Potri.004G215400.1	WUAT02018104.1	10.47796115	274002	274002
Potri.004G218200.4	WUAT02003106.1	12.60427857	274070	274070
Potri.004G219300.2	WUAT02010061.1	8.632409084	274109	274109
Potri.001G387500.4	WUAT02013231.1	9.0547055	275875	275875
Potri.001G387500.4	WUAT02017988.1	9.902416703	275875	275875
Potri.017G155300.1	WUAT02023199.1	9.185053019	276505	276505
Potri.015G023500.2	WUAT02006942.1	10.00431125	277498	277498
Potri.004G054400.2	WUAT02018124.1	2.332614261	277936	277936
Potri.001G438900.1	WUAT02019099.1	9.274953162	278008	278008
Potri.005G150800.1	WUAT02003723.1	10.93022469	279914	279914
Potri.010G205700.1	WUAT02012504.1	9.444993653	280896	280896
Potri.010G205700.1	WUAT02012745.1	10.32778901	280896	280896
Potri.006G143300.1	WUAT02008266.1	9.732222131	281458	281458
Potri.006G142400.2	WUAT02018920.1	9.41164111	281489	281489
Potri.006G127500.1	WUAT02001765.1	9.325339893	282057	282057
Potri.006G123900.1	WUAT02018919.1	11.17138504	282159	282159
Potri.006G118800.1	WUAT02000038.1	4.638284535	282336	282336
Potri.006G117800.2	WUAT02016137.1	9.338350106	282386	282386
Potri.006G113600.1	WUAT02003429.1	9.505817763	282541	282541
Potri.014G027100.1	WUAT02014947.1	7.266830561	287051	287051
Potri.014G026100.1	WUAT02016485.1	9.825178582	287082	287082
Potri.014G024700.3	WUAT02017830.1	8.89880998	287123	287123
Potri.013G112500.6	WUAT02021751.1	8.407132607	287767	287767
Potri.013G099500.1	WUAT02021144.1	3.393437967	288174	288174
Potri.017G041800.5	WUAT02000023.1	8.912238592	292354	292354
Potri.017G041500.1	WUAT02003403.1	9.226889395	292365	292365
Potri.004G193700.1	WUAT02016466.1	7.141936459	293607	293607
Potri.004G199100.1	WUAT02018459.1	8.753806196	293726	293726
Potri.004G233400.2	WUAT02009502.1	4.20970638	297441	297441
Potri.017G057900.1	WUAT02002571.1	7.897333798	297914	297914
Potri.017G057900.1	WUAT02002700.1	8.476873409	297914	297914
Potri.001G200000.5	WUAT02019743.1	4.588066006	298916	298916
Potri.001G199600.5	WUAT02009141.1	9.831294462	298924	298924
Potri.001G199200.1	WUAT02003606.1	8.247497616	298944	298944
Potri.002G245700.2	WUAT02008245.1	9.638056939	408845	419546
Potri.002G247800.1	WUAT02002010.1	8.174069136	408865	419566
Potri.002G258900.1	WUAT02012430.1	8.641973093	409015	419716
Potri.002G238600.2	WUAT02002476.1	10.88964359	409044	419745
Potri.002G254700.1	WUAT02001275.1	10.41890708	409312	420013
Potri.002G165500.1	WUAT02004168.1	10.8354872	409585	420286
Potri.002G166800.1	WUAT02018340.1	9.35468403	409886	420587
Potri.002G122700.1	WUAT02010176.1	8.907268332	410139	420840
Potri.017G126300.1	WUAT02003619.1	9.901615938	411030	421731
Potri.002G106400.1	WUAT02000084.1	10.11745591	411084	421785
Potri.002G226000.3	WUAT02005927.1	9.834773642	411536	422237
Potri.002G064000.1	WUAT02017263.1	9.841110519	411711	422412
Potri.002G145200.1	WUAT02003313.1	9.121243189	411828	422529
Potri.002G145200.1	WUAT02006633.1	9.331180737	411828	422529
Potri.002G193700.1	WUAT02000550.1	10.46381934	412679	423380
Potri.002G117200.1	WUAT02006944.1	9.411210974	412805	423506
Potri.003G146000.1	WUAT02005122.1	10.88102883	413197	423898
Potri.003G125400.1	WUAT02015395.1	11.69330497	413486	424187
Potri.003G183000.1	WUAT02000248.1	8.157990404	413558	424259
Potri.003G169000.1	WUAT02016601.1	9.178430689	413695	424396
Potri.003G063100.1	WUAT02002812.1	8.798025727	413708	424409
Potri.003G142100.1	WUAT02001428.1	8.268225971	414037	424738
Potri.003G142100.1	WUAT02007179.1	11.46725046	414037	424738
Potri.003G108500.1	WUAT02004471.1	2.876455089	414059	424760
Potri.003G108500.1	WUAT02006022.1	9.468561699	414059	424760
Potri.003G018800.1	WUAT02000344.1	10.23402735	414107	424808
Potri.003G022600.1	WUAT02022041.1	8.174167842	414116	424817
Potri.003G111600.3	WUAT02010443.1	9.52880727	414255	424956
Potri.003G094800.1	WUAT02008178.1	6.855881552	414285	424986
Potri.003G015400.2	WUAT02015160.1	7.620047118	414658	425359
Potri.003G015400.2	WUAT02015575.1	6.795645035	414658	425359
Potri.003G043500.1	WUAT02008879.1	10.70245942	415199	425900
Potri.007G058500.1	WUAT02006644.1	7.991602856	415496	426197
Potri.007G058500.1	WUAT02012209.1	7.133364715	415496	426197
Potri.007G058500.1	WUAT02022550.1	8.376285148	415496	426197
Potri.006G246700.1	WUAT02001135.1	10.16661804	415653	426354
Potri.006G259600.3	WUAT02000054.1	7.399445566	415786	426487
Potri.006G259600.3	WUAT02005082.1	6.298886715	415786	426487
Potri.006G259600.3	WUAT02014832.1	7.433737352	415786	426487
Potri.006G225500.2	WUAT02011760.1	9.002962118	415993	426694
Potri.006G225500.2	WUAT02013672.1	10.19950654	415993	426694
Potri.006G195300.1	WUAT02023149.1	12.89438278	416253	426954
Potri.006G153900.1	WUAT02008011.1	10.37932619	416299	427000
Potri.006G152500.1	WUAT02004006.1	9.454398803	416604	427305
Potri.006G088000.2	WUAT02006550.1	7.861944509	416625	427326
Potri.006G100100.1	WUAT02003484.1	9.190631921	416768	427469
Potri.006G049700.1	WUAT02009450.1	8.499827347	416870	427571
Potri.006G003100.3	WUAT02023104.1	10.75955116	417268	427969
Potri.006G199400.1	WUAT02000389.1	8.453003549	417449	428150
Potri.006G199400.1	WUAT02008366.1	8.59682043	417449	428150
Potri.006G199400.1	WUAT02017916.1	10.08483049	417449	428150
Potri.006G204500.1	WUAT02018211.1	8.241113779	417859	428560
Potri.006G026100.2	WUAT02015680.1	7.894258337	417972	428673
Potri.006G033500.1	WUAT02014405.1	8.467613642	418161	428862
Potri.008G202100.1	WUAT02015073.1	10.75212304	418869	429570
Potri.008G201500.1	WUAT02004853.1	6.126030333	418899	429600
Potri.008G201500.1	WUAT02016496.1	2.730668467	418899	429600
Potri.008G183600.3	WUAT02011771.1	1.767353174	418941	429642
Potri.008G153000.2	WUAT02017290.1	12.20591764	419249	429950
Potri.008G094200.4	WUAT02003131.1	3.500203616	419285	429986
Potri.008G085000.1	WUAT02000662.1	7.450768507	419495	430196
Potri.008G037700.1	WUAT02004831.1	9.661932168	419638	430339
Potri.008G031200.4	WUAT02019229.1	9.714086864	420069	430770
Potri.008G177900.3	WUAT02007192.1	9.17123698	420355	431056
Potri.008G177900.3	WUAT02013014.1	-0.203061924	420355	431056
Potri.008G135800.3	WUAT02019133.1	6.612292768	420372	431073
Potri.008G105200.5	WUAT02005860.1	10.74404738	420413	431114
Potri.008G179500.2	WUAT02017205.1	7.662388681	420503	431204
Potri.008G145600.1	WUAT02010459.1	9.252413587	420678	431379
Potri.008G118900.2	WUAT02013586.1	6.386783737	421146	431847
Potri.008G108100.1	WUAT02005946.1	9.534376241	421161	431862
Potri.012G060200.1	WUAT02020076.1	8.640986022	421552	432253
Potri.012G013900.2	WUAT02014477.1	9.313925201	421736	432437
Potri.012G073700.1	WUAT02017795.1	9.547361842	421912	432613
Potri.012G088100.1	WUAT02001267.1	7.138190088	422272	432973
Potri.012G088100.1	WUAT02005266.1	10.44283607	422272	432973
Potri.012G036300.1	WUAT02013314.1	8.239540648	422437	433138
Potri.012G036300.1	WUAT02017316.1	10.4702737	422437	433138
Potri.012G106500.1	WUAT02011373.1	6.859105713	422858	433559
Potri.012G106500.1	WUAT02015825.1	2.894411951	422858	433559
Potri.012G069700.2	WUAT02008454.1	9.81874291	422974	433675
Potri.012G069700.2	WUAT02013145.1	7.674545341	422974	433675
Potri.012G108000.1	WUAT02021224.1	1.591320193	423284	433985
Potri.012G075500.2	WUAT02012967.1	10.03155548	423384	434085
Potri.012G053600.1	WUAT02021480.1	8.06592438	423407	434108
Potri.001G126100.1	WUAT02004978.1	11.1030845	423764	434465
Potri.005G106000.1	WUAT02009952.1	7.839562153	424130	434831
Potri.005G124400.1	WUAT02020391.1	6.275237366	424262	434963
