subject_id	Gene_ID	explevel_log	Protein_ID	transcript_ID
Potri.005G090700.1	WUAT02020556.1	9.784343169	207871	207871
Potri.005G091800.1	WUAT02008456.1	8.72424008	207901	207901
Potri.005G140700.4	WUAT02000394.1	10.3271401	208660	208660
Potri.005G141400.1	WUAT02001777.1	9.76235622	208696	208696
Potri.005G180600.1	WUAT02005830.1	8.590660368	209993	209993
Potri.007G145800.1	WUAT02006366.1	8.291428728	216029	216029
Potri.007G139900.1	WUAT02022366.1	9.47525847	216205	216205
Potri.007G132000.1	WUAT02020738.1	9.712070193	216407	216407
Potri.007G075500.1	WUAT02000092.1	10.90218488	218032	218032
Potri.007G041000.1	WUAT02003310.1	5.224396207	218739	218739
Potri.007G041000.1	WUAT02016675.1	2.960309192	218739	218739
Potri.007G032800.1	WUAT02004852.1	6.156533175	218980	218980
Potri.007G032800.1	WUAT02005621.1	10.36868716	218980	218980
Potri.007G026800.1	WUAT02015759.1	11.22930156	219165	219165
Potri.007G024500.1	WUAT02003045.1	7.678308718	219245	219245
Potri.007G023300.1	WUAT02000866.1	2.495594555	219290	219290
Potri.007G013900.1	WUAT02022265.1	10.20779986	219594	219594
Potri.007G011000.2	WUAT02021600.1	7.586091208	219697	219697
Potri.007G010700.1	WUAT02018734.1	10.16430595	219713	219713
Potri.010G131400.2	WUAT02015690.1	9.643584185	225695	225695
Potri.010G136900.1	WUAT02016110.1	7.977558495	225793	225793
Potri.010G157400.1	WUAT02013415.1	9.869133037	226120	226120
Potri.010G158400.1	WUAT02005149.1	7.823797769	226133	226133
Potri.010G158700.8	WUAT02016967.1	8.370061802	226137	226137
Potri.010G159100.1	WUAT02019218.1	9.37609583	226144	226144
Potri.010G159900.1	WUAT02009393.1	8.868026082	226169	226169
Potri.010G160700.3	WUAT02010393.1	9.649486401	226191	226191
Potri.010G164700.2	WUAT02013186.1	10.20331184	226326	226326
Potri.010G192400.1	WUAT02005680.1	10.71914496	227151	227151
Potri.010G202000.1	WUAT02014427.1	9.280386053	227426	227426
Potri.010G208400.1	WUAT02010590.1	8.869551716	227588	227588
Potri.010G224800.1	WUAT02021457.1	9.719574771	228037	228037
Potri.010G225200.1	WUAT02017183.1	8.341848906	228054	228054
Potri.010G241200.1	WUAT02008391.1	8.249561982	228682	228682
Potri.010G240600.1	WUAT02017083.1	13.62256724	228699	228699
Potri.010G014500.1	WUAT02018312.1	6.698712213	229315	229315
Potri.010G019000.2	WUAT02001494.1	10.42897277	229748	229748
Potri.010G019000.2	WUAT02004886.1	2.071524551	229748	229748
Potri.010G065000.2	WUAT02020025.1	9.070453766	229938	229938
Potri.010G054300.10	WUAT02009587.1	10.39389996	230282	230282
Potri.010G054300.10	WUAT02012957.1	9.638588387	230282	230282
Potri.010G044900.3	WUAT02020361.1	9.513489706	230558	230558
Potri.010G039900.1	WUAT02005857.1	9.67732474	230718	230718
Potri.010G073100.1	WUAT02008494.1	4.182531572	230793	230793
Potri.010G073300.2	WUAT02011723.1	10.01711635	230810	230810
Potri.010G088900.1	WUAT02000349.1	7.127210069	231234	231234
Potri.010G093900.2	WUAT02005257.1	10.63550051	231398	231398
Potri.010G100500.1	WUAT02022995.1	10.0793751	231561	231561
Potri.010G102900.1	WUAT02002630.1	10.92204887	231624	231624
Potri.010G109400.1	WUAT02017960.1	11.41766542	231807	231807
Potri.010G113700.2	WUAT02017339.1	11.09847387	231905	231905
Potri.010G115000.3	WUAT02001311.1	8.221161813	231955	231955
Potri.010G115000.3	WUAT02011305.1	9.641367742	231955	231955
Potri.011G137700.1	WUAT02011499.1	8.796113853	232529	232529
Potri.011G009600.2	WUAT02012347.1	7.344404922	233464	233464
Potri.011G015900.1	WUAT02016611.1	11.65734994	233664	233664
Potri.011G022300.2	WUAT02001320.1	10.51377477	233710	233710
Potri.011G046600.1	WUAT02014827.1	5.774288838	234033	234033
Potri.011G046600.1	WUAT02014917.1	8.3914172	234033	234033
Potri.011G065700.1	WUAT02019566.1	10.03746734	235349	235349
Potri.011G107400.2	WUAT02004104.1	8.313805494	235497	235497
Potri.013G007800.5	WUAT02013790.1	7.908055632	240352	240352
Potri.013G007800.5	WUAT02019383.1	11.20911992	240352	240352
Potri.013G008900.1	WUAT02023417.1	9.612961708	240367	240367
Potri.013G022700.2	WUAT02009519.1	7.060931538	240760	240760
Potri.013G025100.1	WUAT02021845.1	9.29758795	240822	240822
Potri.013G027600.2	WUAT02010531.1	11.5545348	240889	240889
Potri.013G027600.2	WUAT02015508.1	10.00630741	240889	240889
Potri.013G035100.1	WUAT02009099.1	9.58129435	241081	241081
Potri.013G035100.1	WUAT02023002.1	9.331142036	241081	241081
Potri.013G042300.1	WUAT02007659.1	8.615519637	241315	241315
Potri.013G048300.1	WUAT02003026.1	10.18784168	241481	241481
Potri.013G051400.2	WUAT02004745.1	9.861871144	241552	241552
Potri.013G067400.1	WUAT02010552.1	8.073842235	242013	242013
Potri.013G134800.1	WUAT02004713.1	9.074359054	243107	243107
Potri.014G066600.1	WUAT02000907.1	7.316301553	243945	243945
Potri.014G067400.3	WUAT02017894.1	10.53658582	243981	243981
Potri.014G072800.3	WUAT02003822.1	8.640414373	244140	244140
Potri.014G080900.1	WUAT02001312.1	8.105241756	244404	244404
Potri.014G085800.1	WUAT02002759.1	10.9414085	244565	244565
Potri.014G087900.1	WUAT02015517.1	10.9872919	244627	244627
Potri.014G096700.1	WUAT02004586.1	10.64008748	244897	244897
Potri.014G125100.1	WUAT02001388.1	9.033466754	245675	245675
Potri.014G128400.1	WUAT02007987.1	8.364113986	245777	245777
Potri.014G128600.1	WUAT02017893.1	10.20215451	245784	245784
Potri.014G143100.2	WUAT02008420.1	8.369090493	246260	246260
Potri.014G146300.1	WUAT02007768.1	10.93513415	246366	246366
Potri.014G154900.1	WUAT02010441.1	10.05274859	246635	246635
Potri.014G160000.1	WUAT02012025.1	10.68946499	246818	246818
Potri.014G161100.1	WUAT02005284.1	7.771616179	246865	246865
Potri.014G161100.1	WUAT02021534.1	6.872117339	246865	246865
Potri.014G165400.1	WUAT02017311.1	10.41048534	247000	247000
Potri.014G180200.9	WUAT02011604.1	7.292269231	247435	247435
Potri.019G054200.3	WUAT02009718.1	9.669440463	249093	249093
Potri.019G072800.1	WUAT02019639.1	9.828969585	249389	249389
Potri.019G072800.1	WUAT02022843.1	8.763264314	249389	249389
Potri.019G083000.1	WUAT02010762.1	10.1120589	249674	249674
Potri.019G087700.1	WUAT02010814.1	10.46874326	249816	249816
Potri.019G129900.2	WUAT02020831.1	9.312847826	250259	250259
Potri.019G129900.2	WUAT02023396.1	7.04080059	250259	250259
Potri.015G012400.3	WUAT02013836.1	10.89395194	250925	250925
Potri.015G040300.2	WUAT02019909.1	8.925939375	251530	251530
Potri.015G066000.4	WUAT02009771.1	6.897331142	251766	251766
Potri.015G067400.1	WUAT02009667.1	9.622505748	251814	251814
Potri.015G089300.1	WUAT02020396.1	10.67176515	252493	252493
Potri.015G089300.1	WUAT02021471.1	6.597309102	252493	252493
Potri.015G090100.1	WUAT02014958.1	8.805341034	252514	252514
Potri.015G092900.1	WUAT02009663.1	11.27297813	252605	252605
Potri.015G103300.1	WUAT02001415.1	10.01945212	252901	252901
Potri.015G127400.1	WUAT02002012.1	7.313019226	253429	253429
Potri.016G139200.1	WUAT02021446.1	9.111662536	254490	254490
Potri.016G139900.2	WUAT02023061.1	11.04417149	254515	254515
Potri.016G144100.3	WUAT02010469.1	9.482761895	254628	254628
Potri.016G144100.3	WUAT02014398.1	10.29976704	254628	254628
Potri.016G007300.2	WUAT02004708.1	10.18368938	254691	254691
Potri.016G036300.1	WUAT02007670.1	8.619983971	255343	255343
Potri.016G041200.1	WUAT02019814.1	9.429808472	255463	255463
Potri.016G042100.1	WUAT02017804.1	10.32575384	255482	255482
Potri.016G053500.1	WUAT02010567.1	7.69994322	255763	255763
Potri.016G081300.1	WUAT02012890.1	10.9372779	256636	256636
Potri.016G084100.1	WUAT02014180.1	11.64014608	256705	256705
Potri.016G088800.2	WUAT02017749.1	10.44967751	256860	256860
Potri.016G097400.1	WUAT02017857.1	9.029392825	257162	257162
Potri.017G056800.1	WUAT02017195.1	8.582028606	258544	258544
Potri.017G070800.1	WUAT02002462.1	8.020920378	258646	258646
Potri.017G074400.1	WUAT02017241.1	10.07818466	258782	258782
Potri.017G084100.1	WUAT02005446.1	10.46923603	259135	259135
Potri.018G123200.1	WUAT02008226.1	9.615826729	259480	259480
Potri.018G131400.1	WUAT02006089.1	7.205965064	259680	259680
Potri.018G141100.2	WUAT02018396.1	10.30177606	259890	259890
Potri.018G040200.2	WUAT02010997.1	8.364147369	260712	260712
Potri.018G032900.1	WUAT02009379.1	9.365274755	260908	260908
Potri.018G032900.1	WUAT02012538.1	9.63222892	260908	260908
Potri.018G032900.1	WUAT02013396.1	2.215111018	260908	260908
Potri.018G032900.1	WUAT02019204.1	4.97909525	260908	260908
Potri.018G020600.1	WUAT02022312.1	8.844199468	261294	261294
Potri.018G013200.2	WUAT02001825.1	6.651596233	261541	261541
Potri.018G013200.2	WUAT02019794.1	8.125259382	261541	261541
Potri.018G079800.1	WUAT02002017.1	9.359963772	261837	261837
Potri.018G088000.1	WUAT02002782.1	11.15425094	262082	262082
Potri.018G095100.2	WUAT02006284.1	8.833643909	262309	262309
Potri.018G098500.1	WUAT02011310.1	9.655201344	262463	262463
Potri.018G098500.1	WUAT02011328.1	6.970500474	262463	262463
Potri.018G103300.1	WUAT02021147.1	9.264950942	262582	262582
Potri.015G033600.1	WUAT02015182.1	6.375587537	265842	265842
Potri.001G118800.1	WUAT02021999.1	6.92510658	267108	267108
Potri.004G145800.1	WUAT02018533.1	10.54641339	267742	267742
Potri.005G006800.1	WUAT02023212.1	8.145956598	268194	268194
Potri.005G024100.1	WUAT02010846.1	10.7072112	268666	268666
Potri.005G022700.1	WUAT02011467.1	9.862331151	268699	268699
Potri.005G017600.1	WUAT02007233.1	8.382342719	268780	268780
Potri.005G017600.1	WUAT02016563.1	-0.084657519	268780	268780
Potri.005G017600.1	WUAT02022959.1	6.412276305	268780	268780
Potri.001G412700.1	WUAT02010483.1	7.851826495	268925	268925
Potri.001G412800.1	WUAT02019648.1	9.864356999	268930	268930
Potri.001G405500.1	WUAT02009829.1	10.46500893	269098	269098
Potri.004G137100.2	WUAT02005322.1	4.061023599	269210	269210
Potri.004G137100.2	WUAT02011108.1	8.022503676	269210	269210
Potri.004G137100.2	WUAT02012255.1	11.44588516	269210	269210
Potri.004G137100.2	WUAT02013707.1	-0.692785683	269210	269210
Potri.016G002700.2	WUAT02011404.1	9.58967186	269600	269600
Potri.016G000200.1	WUAT02006614.1	9.443454616	269653	269653
Potri.016G000200.1	WUAT02008304.1	8.202447931	269653	269653
Potri.011G166400.1	WUAT02009634.1	9.991627813	270075	270075
Potri.011G161500.1	WUAT02023065.1	9.50661211	270279	270279
Potri.018G068200.2	WUAT02008988.1	9.807684639	271079	271079
Potri.018G068200.2	WUAT02010812.1	1.430896222	271079	271079
Potri.018G068200.2	WUAT02021488.1	6.19390937	271079	271079
Potri.001G392700.1	WUAT02021965.1	10.04381727	271292	271292
Potri.006G277100.1	WUAT02004088.1	8.495164228	271584	271584
Potri.004G215400.1	WUAT02018104.1	10.61243106	274002	274002
Potri.004G218200.4	WUAT02003106.1	12.67019248	274070	274070
Potri.004G219300.2	WUAT02010061.1	8.604587184	274109	274109
Potri.001G387500.4	WUAT02013231.1	9.085985107	275875	275875
Potri.001G387500.4	WUAT02017988.1	9.995950961	275875	275875
Potri.017G155300.1	WUAT02023199.1	9.241080437	276505	276505
Potri.015G023500.2	WUAT02006942.1	10.0014199	277498	277498
Potri.004G054400.2	WUAT02018124.1	2.787270392	277936	277936
Potri.001G438900.1	WUAT02019099.1	9.322719291	278008	278008
Potri.005G150800.1	WUAT02003723.1	10.83024968	279914	279914
Potri.010G205700.1	WUAT02012504.1	9.140008932	280896	280896
Potri.010G205700.1	WUAT02012745.1	10.05070612	280896	280896
Potri.006G143300.1	WUAT02008266.1	9.89442085	281458	281458
Potri.006G142400.2	WUAT02018920.1	9.326977531	281489	281489
Potri.006G127500.1	WUAT02001765.1	9.476274365	282057	282057
Potri.006G123900.1	WUAT02018919.1	11.48696076	282159	282159
Potri.006G118800.1	WUAT02000038.1	5.530934724	282336	282336
Potri.006G117800.2	WUAT02016137.1	9.314394491	282386	282386
Potri.006G113600.1	WUAT02003429.1	9.58784315	282541	282541
Potri.014G027100.1	WUAT02014947.1	7.260030023	287051	287051
Potri.014G026100.1	WUAT02016485.1	9.865097864	287082	287082
Potri.014G024700.3	WUAT02017830.1	9.039740758	287123	287123
Potri.013G112500.6	WUAT02021751.1	8.433437554	287767	287767
Potri.013G099500.1	WUAT02021144.1	3.723278509	288174	288174
Potri.017G041800.5	WUAT02000023.1	8.848766078	292354	292354
Potri.017G041500.1	WUAT02003403.1	9.264860459	292365	292365
Potri.004G193700.1	WUAT02016466.1	7.16129728	293607	293607
Potri.004G199100.1	WUAT02018459.1	8.723492861	293726	293726
Potri.004G233400.2	WUAT02009502.1	3.840087189	297441	297441
Potri.017G057900.1	WUAT02002571.1	7.876422875	297914	297914
Potri.017G057900.1	WUAT02002700.1	8.539323568	297914	297914
Potri.001G200000.5	WUAT02019743.1	4.723734351	298916	298916
Potri.001G199600.5	WUAT02009141.1	9.91460654	298924	298924
Potri.001G199200.1	WUAT02003606.1	7.946027694	298944	298944
Potri.002G245700.2	WUAT02008245.1	9.648237254	408845	419546
Potri.002G247800.1	WUAT02002010.1	8.157886291	408865	419566
Potri.002G258900.1	WUAT02012430.1	8.534112868	409015	419716
Potri.002G238600.2	WUAT02002476.1	10.86643723	409044	419745
Potri.002G254700.1	WUAT02001275.1	10.51696786	409312	420013
Potri.002G165500.1	WUAT02004168.1	10.86738123	409585	420286
Potri.002G166800.1	WUAT02018340.1	9.616336852	409886	420587
Potri.002G122700.1	WUAT02010176.1	9.583350612	410139	420840
Potri.017G126300.1	WUAT02003619.1	9.971055328	411030	421731
Potri.002G106400.1	WUAT02000084.1	10.1347162	411084	421785
Potri.002G226000.3	WUAT02005927.1	9.989838355	411536	422237
Potri.002G064000.1	WUAT02017263.1	9.771788809	411711	422412
Potri.002G145200.1	WUAT02003313.1	9.054641312	411828	422529
Potri.002G145200.1	WUAT02006633.1	9.590120923	411828	422529
Potri.002G193700.1	WUAT02000550.1	10.13407693	412679	423380
Potri.002G117200.1	WUAT02006944.1	9.215598282	412805	423506
Potri.003G146000.1	WUAT02005122.1	10.92841189	413197	423898
Potri.003G125400.1	WUAT02015395.1	11.82840338	413486	424187
Potri.003G183000.1	WUAT02000248.1	8.199481621	413558	424259
Potri.003G169000.1	WUAT02016601.1	9.195391243	413695	424396
Potri.003G063100.1	WUAT02002812.1	8.987410463	413708	424409
Potri.003G142100.1	WUAT02001428.1	8.096711343	414037	424738
Potri.003G142100.1	WUAT02007179.1	11.65230602	414037	424738
Potri.003G108500.1	WUAT02004471.1	2.960798837	414059	424760
Potri.003G108500.1	WUAT02006022.1	9.525802589	414059	424760
Potri.003G018800.1	WUAT02000344.1	10.25500561	414107	424808
Potri.003G022600.1	WUAT02022041.1	8.279731096	414116	424817
Potri.003G111600.3	WUAT02010443.1	9.574919437	414255	424956
Potri.003G094800.1	WUAT02008178.1	6.685203526	414285	424986
Potri.003G015400.2	WUAT02015160.1	7.673263661	414658	425359
Potri.003G015400.2	WUAT02015575.1	6.802662155	414658	425359
Potri.003G043500.1	WUAT02008879.1	10.74751749	415199	425900
Potri.007G058500.1	WUAT02006644.1	8.208692778	415496	426197
Potri.007G058500.1	WUAT02012209.1	7.128255786	415496	426197
Potri.007G058500.1	WUAT02022550.1	8.355108048	415496	426197
Potri.006G246700.1	WUAT02001135.1	10.23274901	415653	426354
Potri.006G259600.3	WUAT02000054.1	6.982015822	415786	426487
Potri.006G259600.3	WUAT02005082.1	6.193480127	415786	426487
Potri.006G259600.3	WUAT02014832.1	7.35830354	415786	426487
Potri.006G225500.2	WUAT02011760.1	8.949630244	415993	426694
Potri.006G225500.2	WUAT02013672.1	10.020283	415993	426694
Potri.006G195300.1	WUAT02023149.1	12.80813045	416253	426954
Potri.006G153900.1	WUAT02008011.1	10.35618245	416299	427000
Potri.006G152500.1	WUAT02004006.1	9.390718334	416604	427305
Potri.006G088000.2	WUAT02006550.1	7.706677405	416625	427326
Potri.006G100100.1	WUAT02003484.1	9.202626716	416768	427469
Potri.006G049700.1	WUAT02009450.1	8.592098661	416870	427571
Potri.006G003100.3	WUAT02023104.1	10.80163951	417268	427969
Potri.006G199400.1	WUAT02000389.1	8.484845165	417449	428150
Potri.006G199400.1	WUAT02008366.1	8.654394096	417449	428150
Potri.006G199400.1	WUAT02017916.1	9.994544451	417449	428150
Potri.006G204500.1	WUAT02018211.1	8.28977789	417859	428560
Potri.006G026100.2	WUAT02015680.1	7.617517447	417972	428673
Potri.006G033500.1	WUAT02014405.1	9.220514229	418161	428862
Potri.008G202100.1	WUAT02015073.1	10.87869948	418869	429570
Potri.008G201500.1	WUAT02004853.1	6.027830039	418899	429600
Potri.008G201500.1	WUAT02016496.1	1.251813354	418899	429600
Potri.008G183600.3	WUAT02011771.1	1.705330108	418941	429642
Potri.008G153000.2	WUAT02017290.1	12.48404213	419249	429950
Potri.008G094200.4	WUAT02003131.1	3.36800759	419285	429986
Potri.008G085000.1	WUAT02000662.1	6.601213006	419495	430196
Potri.008G037700.1	WUAT02004831.1	9.61833311	419638	430339
Potri.008G031200.4	WUAT02019229.1	9.350617653	420069	430770
Potri.008G177900.3	WUAT02007192.1	9.353416265	420355	431056
Potri.008G177900.3	WUAT02013014.1	#NAME?	420355	431056
Potri.008G135800.3	WUAT02019133.1	6.852753984	420372	431073
Potri.008G105200.5	WUAT02005860.1	10.84199729	420413	431114
Potri.008G179500.2	WUAT02017205.1	7.526276175	420503	431204
Potri.008G145600.1	WUAT02010459.1	9.157853578	420678	431379
Potri.008G118900.2	WUAT02013586.1	6.462224859	421146	431847
Potri.008G108100.1	WUAT02005946.1	9.423936363	421161	431862
Potri.012G060200.1	WUAT02020076.1	8.519542168	421552	432253
Potri.012G013900.2	WUAT02014477.1	9.402587523	421736	432437
Potri.012G073700.1	WUAT02017795.1	9.599447874	421912	432613
Potri.012G088100.1	WUAT02001267.1	7.309796118	422272	432973
Potri.012G088100.1	WUAT02005266.1	10.4495447	422272	432973
Potri.012G036300.1	WUAT02013314.1	8.224983222	422437	433138
Potri.012G036300.1	WUAT02017316.1	10.46907404	422437	433138
Potri.012G106500.1	WUAT02011373.1	6.719739656	422858	433559
Potri.012G106500.1	WUAT02015825.1	3.498114682	422858	433559
Potri.012G069700.2	WUAT02008454.1	9.842556603	422974	433675
Potri.012G069700.2	WUAT02013145.1	7.77768829	422974	433675
Potri.012G108000.1	WUAT02021224.1	2.048478846	423284	433985
Potri.012G075500.2	WUAT02012967.1	10.03015215	423384	434085
Potri.012G053600.1	WUAT02021480.1	8.038692694	423407	434108
Potri.001G126100.1	WUAT02004978.1	11.11719055	423764	434465
Potri.005G106000.1	WUAT02009952.1	7.896377028	424130	434831
Potri.005G124400.1	WUAT02020391.1	6.116380252	424262	434963
