subject_id	Gene_ID	explevel_log	Protein_ID	transcript_ID
Potri.004G065400.1	WUAT02005711.1	9.103576616	197404	197404
Potri.004G061800.1	WUAT02018955.1	10.12219033	197539	197539
Potri.004G053400.2	WUAT02020939.1	9.939416085	197763	197763
Potri.004G052300.1	WUAT02000771.1	10.67700927	197801	197801
Potri.004G083300.2	WUAT02018589.1	7.56137709	198631	198631
Potri.004G074000.1	WUAT02004272.1	7.472458367	198892	198892
Potri.004G108200.2	WUAT02013902.1	9.468821937	199158	199158
Potri.004G129200.1	WUAT02002701.1	10.00520269	199267	199267
Potri.009G158800.1	WUAT02005838.1	10.11462186	199969	199969
Potri.009G152500.1	WUAT02013011.1	9.674688422	200140	200140
Potri.009G144800.1	WUAT02003628.1	10.64791297	200345	200345
Potri.009G126500.1	WUAT02001007.1	7.997266713	201012	201012
Potri.009G103000.1	WUAT02012853.1	9.520233715	201674	201674
Potri.009G096600.1	WUAT02019367.1	11.20281507	201872	201872
Potri.009G090300.2	WUAT02001715.1	8.165559258	202043	202043
Potri.009G090300.2	WUAT02011097.1	8.434691989	202043	202043
Potri.009G085100.2	WUAT02010279.1	11.87115225	202156	202156
Potri.009G085100.2	WUAT02023057.1	12.8764672	202156	202156
Potri.009G084500.3	WUAT02002000.1	5.191225563	202176	202176
Potri.009G084500.3	WUAT02003543.1	8.804191282	202176	202176
Potri.009G084500.3	WUAT02005963.1	5.508790276	202176	202176
Potri.009G084500.3	WUAT02013442.1	6.830020447	202176	202176
Potri.009G084500.3	WUAT02015206.1	8.145483301	202176	202176
Potri.009G084500.3	WUAT02016291.1	9.535948151	202176	202176
Potri.009G082300.1	WUAT02018618.1	9.553316781	202262	202262
Potri.009G066000.1	WUAT02015133.1	8.67451783	202718	202718
Potri.009G058100.1	WUAT02020580.1	8.730530752	202916	202916
Potri.009G058100.1	WUAT02022583.1	8.746987837	202916	202916
Potri.009G057800.2	WUAT02017439.1	7.081502942	202931	202931
Potri.009G057800.2	WUAT02018281.1	6.467669846	202931	202931
Potri.009G057800.2	WUAT02022344.1	9.818919848	202931	202931
Potri.009G057500.1	WUAT02001337.1	8.010757619	202947	202947
Potri.009G057500.1	WUAT02019886.1	5.519145057	202947	202947
Potri.009G054300.1	WUAT02009603.1	9.426302217	203051	203051
Potri.009G049400.3	WUAT02021711.1	9.014747024	203198	203198
Potri.009G040700.2	WUAT02012085.1	7.999554218	203486	203486
Potri.009G021200.1	WUAT02021190.1	10.83693576	204062	204062
Potri.009G016900.1	WUAT02023084.1	10.48222026	204190	204190
Potri.009G014500.5	WUAT02008259.1	10.49023093	204283	204283
Potri.009G014500.5	WUAT02016479.1	6.828427087	204283	204283
Potri.009G012400.2	WUAT02004253.1	7.240846307	204338	204338
Potri.009G012400.2	WUAT02012030.1	6.241400304	204338	204338
Potri.009G012400.2	WUAT02012142.1	8.812204693	204338	204338
Potri.009G012400.2	WUAT02014177.1	9.6821943	204338	204338
Potri.009G012400.2	WUAT02020060.1	6.25531934	204338	204338
Potri.005G191300.1	WUAT02008845.1	9.830299459	204887	204887
Potri.005G195600.1	WUAT02001898.1	7.545607486	205001	205001
Potri.005G198000.1	WUAT02023243.1	7.2552724	205073	205073
Potri.005G203500.2	WUAT02001454.1	8.968029454	205261	205261
Potri.005G203500.2	WUAT02018162.1	8.469798786	205261	205261
Potri.005G203500.2	WUAT02021754.1	9.303217628	205261	205261
Potri.005G205500.1	WUAT02020917.1	9.673314849	205323	205323
Potri.005G210000.1	WUAT02000203.1	9.440630514	205458	205458
Potri.005G210000.1	WUAT02004784.1	9.482309625	205458	205458
Potri.005G210000.1	WUAT02021152.1	9.923485654	205458	205458
Potri.005G212700.1	WUAT02000597.1	6.576054116	205524	205524
Potri.005G212700.1	WUAT02010473.1	7.908851647	205524	205524
Potri.005G212700.1	WUAT02012859.1	5.133995592	205524	205524
Potri.005G228000.1	WUAT02015936.1	8.309130188	205966	205966
Potri.005G247900.4	WUAT02020136.1	9.360518914	206604	206604
Potri.005G249200.1	WUAT02012183.1	10.47011024	206625	206625
Potri.005G249200.1	WUAT02020649.1	3.005149669	206625	206625
Potri.005G249800.4	WUAT02003781.1	11.21945487	206647	206647
Potri.005G254300.1	WUAT02019946.1	5.482275225	206779	206779
Potri.005G254300.1	WUAT02021638.1	2.861053107	206779	206779
Potri.005G065800.3	WUAT02012962.1	7.825359632	207140	207140
Potri.005G067100.1	WUAT02016846.1	3.402183743	207165	207165
Potri.005G072200.4	WUAT02020129.1	8.998764669	207302	207302
Potri.005G075700.2	WUAT02014360.1	9.013485038	207428	207428
Potri.005G090700.1	WUAT02020556.1	10.2944301	207871	207871
Potri.005G091800.1	WUAT02008456.1	8.511798383	207901	207901
Potri.005G140700.4	WUAT02000394.1	10.23109098	208660	208660
Potri.005G141400.1	WUAT02001777.1	10.00496669	208696	208696
Potri.005G180600.1	WUAT02005830.1	8.387148094	209993	209993
Potri.007G145800.1	WUAT02006366.1	8.415373003	216029	216029
Potri.007G139900.1	WUAT02022366.1	9.193520317	216205	216205
Potri.007G132000.1	WUAT02020738.1	9.261466079	216407	216407
Potri.007G075500.1	WUAT02000092.1	10.61928085	218032	218032
Potri.007G041000.1	WUAT02003310.1	5.175019477	218739	218739
Potri.007G041000.1	WUAT02016675.1	3.099878952	218739	218739
Potri.007G032800.1	WUAT02004852.1	6.420599877	218980	218980
Potri.007G032800.1	WUAT02005621.1	10.23982387	218980	218980
Potri.007G026800.1	WUAT02015759.1	11.20292999	219165	219165
Potri.007G024500.1	WUAT02003045.1	7.480242439	219245	219245
Potri.007G023300.1	WUAT02000866.1	1.856442486	219290	219290
Potri.007G013900.1	WUAT02022265.1	9.791778613	219594	219594
Potri.007G011000.2	WUAT02021600.1	7.372214823	219697	219697
Potri.007G010700.1	WUAT02018734.1	9.986705919	219713	219713
Potri.010G131400.2	WUAT02015690.1	9.602846639	225695	225695
Potri.010G136900.1	WUAT02016110.1	7.281380323	225793	225793
Potri.010G157400.1	WUAT02013415.1	9.685561629	226120	226120
Potri.010G158400.1	WUAT02005149.1	7.745230279	226133	226133
Potri.010G158700.8	WUAT02016967.1	8.01349877	226137	226137
Potri.010G159100.1	WUAT02019218.1	9.17816174	226144	226144
Potri.010G159900.1	WUAT02009393.1	8.777903382	226169	226169
Potri.010G160700.3	WUAT02010393.1	9.077006705	226191	226191
Potri.010G164700.2	WUAT02013186.1	10.13036066	226326	226326
Potri.010G192400.1	WUAT02005680.1	10.68112459	227151	227151
Potri.010G202000.1	WUAT02014427.1	9.155393187	227426	227426
Potri.010G208400.1	WUAT02010590.1	8.849831611	227588	227588
Potri.010G224800.1	WUAT02021457.1	9.601450223	228037	228037
Potri.010G225200.1	WUAT02017183.1	7.943969616	228054	228054
Potri.010G241200.1	WUAT02008391.1	8.12917135	228682	228682
Potri.010G240600.1	WUAT02017083.1	13.08243155	228699	228699
Potri.010G014500.1	WUAT02018312.1	6.637937776	229315	229315
Potri.010G019000.2	WUAT02001494.1	10.62938755	229748	229748
Potri.010G019000.2	WUAT02004886.1	2.519480165	229748	229748
Potri.010G065000.2	WUAT02020025.1	9.104060785	229938	229938
Potri.010G054300.10	WUAT02009587.1	10.29885411	230282	230282
Potri.010G054300.10	WUAT02012957.1	9.833190523	230282	230282
Potri.010G044900.3	WUAT02020361.1	9.756395339	230558	230558
Potri.010G039900.1	WUAT02005857.1	9.656149901	230718	230718
Potri.010G073100.1	WUAT02008494.1	4.525084277	230793	230793
Potri.010G073300.2	WUAT02011723.1	10.18446776	230810	230810
Potri.010G088900.1	WUAT02000349.1	7.468710243	231234	231234
Potri.010G093900.2	WUAT02005257.1	10.82564672	231398	231398
Potri.010G100500.1	WUAT02022995.1	10.00879441	231561	231561
Potri.010G102900.1	WUAT02002630.1	10.75340362	231624	231624
Potri.010G109400.1	WUAT02017960.1	11.05879109	231807	231807
Potri.010G113700.2	WUAT02017339.1	11.64934887	231905	231905
Potri.010G115000.3	WUAT02001311.1	8.412464155	231955	231955
Potri.010G115000.3	WUAT02011305.1	9.722723076	231955	231955
Potri.011G137700.1	WUAT02011499.1	8.803122043	232529	232529
Potri.011G009600.2	WUAT02012347.1	7.201813348	233464	233464
Potri.011G015900.1	WUAT02016611.1	11.31056112	233664	233664
Potri.011G022300.2	WUAT02001320.1	10.34524037	233710	233710
Potri.011G046600.1	WUAT02014827.1	5.689396275	234033	234033
Potri.011G046600.1	WUAT02014917.1	9.091929045	234033	234033
Potri.011G065700.1	WUAT02019566.1	9.840184217	235349	235349
Potri.011G107400.2	WUAT02004104.1	8.215500003	235497	235497
Potri.013G007800.5	WUAT02013790.1	7.851520814	240352	240352
Potri.013G007800.5	WUAT02019383.1	10.91004406	240352	240352
Potri.013G008900.1	WUAT02023417.1	9.39567863	240367	240367
Potri.013G022700.2	WUAT02009519.1	7.75225604	240760	240760
Potri.013G025100.1	WUAT02021845.1	9.135521006	240822	240822
Potri.013G027600.2	WUAT02010531.1	11.36646972	240889	240889
Potri.013G027600.2	WUAT02015508.1	10.27529872	240889	240889
Potri.013G035100.1	WUAT02009099.1	9.232405709	241081	241081
Potri.013G035100.1	WUAT02023002.1	9.182064862	241081	241081
Potri.013G042300.1	WUAT02007659.1	8.562364661	241315	241315
Potri.013G048300.1	WUAT02003026.1	10.45660789	241481	241481
Potri.013G051400.2	WUAT02004745.1	9.70443706	241552	241552
Potri.013G067400.1	WUAT02010552.1	7.623005697	242013	242013
Potri.013G134800.1	WUAT02004713.1	8.773782505	243107	243107
Potri.014G066600.1	WUAT02000907.1	7.414429341	243945	243945
Potri.014G067400.3	WUAT02017894.1	10.52352461	243981	243981
Potri.014G072800.3	WUAT02003822.1	8.583041256	244140	244140
Potri.014G080900.1	WUAT02001312.1	8.515241004	244404	244404
Potri.014G085800.1	WUAT02002759.1	10.87868019	244565	244565
Potri.014G087900.1	WUAT02015517.1	10.91915093	244627	244627
Potri.014G096700.1	WUAT02004586.1	10.64428634	244897	244897
Potri.014G125100.1	WUAT02001388.1	8.422558203	245675	245675
Potri.014G128400.1	WUAT02007987.1	7.980156271	245777	245777
Potri.014G128600.1	WUAT02017893.1	10.41367902	245784	245784
Potri.014G143100.2	WUAT02008420.1	8.03277491	246260	246260
Potri.014G146300.1	WUAT02007768.1	11.12951295	246366	246366
Potri.014G154900.1	WUAT02010441.1	10.00203927	246635	246635
Potri.014G160000.1	WUAT02012025.1	10.42560402	246818	246818
Potri.014G161100.1	WUAT02005284.1	8.098463207	246865	246865
Potri.014G161100.1	WUAT02021534.1	6.940722103	246865	246865
Potri.014G165400.1	WUAT02017311.1	10.29005448	247000	247000
Potri.014G180200.9	WUAT02011604.1	6.60376816	247435	247435
Potri.019G054200.3	WUAT02009718.1	9.520215026	249093	249093
Potri.019G072800.1	WUAT02019639.1	9.809871194	249389	249389
Potri.019G072800.1	WUAT02022843.1	8.425227834	249389	249389
Potri.019G083000.1	WUAT02010762.1	9.971442903	249674	249674
Potri.019G087700.1	WUAT02010814.1	10.41500833	249816	249816
Potri.019G129900.2	WUAT02020831.1	8.908665948	250259	250259
Potri.019G129900.2	WUAT02023396.1	6.797889768	250259	250259
Potri.015G012400.3	WUAT02013836.1	10.866585	250925	250925
Potri.015G040300.2	WUAT02019909.1	8.709118424	251530	251530
Potri.015G066000.4	WUAT02009771.1	7.086697958	251766	251766
Potri.015G067400.1	WUAT02009667.1	9.558547202	251814	251814
Potri.015G089300.1	WUAT02020396.1	10.58379493	252493	252493
Potri.015G089300.1	WUAT02021471.1	6.234235753	252493	252493
Potri.015G090100.1	WUAT02014958.1	8.619223678	252514	252514
Potri.015G092900.1	WUAT02009663.1	11.12528876	252605	252605
Potri.015G103300.1	WUAT02001415.1	10.39523565	252901	252901
Potri.015G127400.1	WUAT02002012.1	7.052952278	253429	253429
Potri.016G139200.1	WUAT02021446.1	8.768254673	254490	254490
Potri.016G139900.2	WUAT02023061.1	10.77332704	254515	254515
Potri.016G144100.3	WUAT02010469.1	9.063881209	254628	254628
Potri.016G144100.3	WUAT02014398.1	9.825211944	254628	254628
Potri.016G007300.2	WUAT02004708.1	10.21000763	254691	254691
Potri.016G036300.1	WUAT02007670.1	8.300898049	255343	255343
Potri.016G041200.1	WUAT02019814.1	9.216893324	255463	255463
Potri.016G042100.1	WUAT02017804.1	10.29023425	255482	255482
Potri.016G053500.1	WUAT02010567.1	8.77065174	255763	255763
Potri.016G081300.1	WUAT02012890.1	10.61802708	256636	256636
Potri.016G084100.1	WUAT02014180.1	11.71308122	256705	256705
Potri.016G088800.2	WUAT02017749.1	10.40445021	256860	256860
Potri.016G097400.1	WUAT02017857.1	9.053859673	257162	257162
Potri.017G056800.1	WUAT02017195.1	8.551075373	258544	258544
Potri.017G070800.1	WUAT02002462.1	7.858993325	258646	258646
Potri.017G074400.1	WUAT02017241.1	10.26088647	258782	258782
Potri.017G084100.1	WUAT02005446.1	10.17022276	259135	259135
Potri.018G123200.1	WUAT02008226.1	9.514360337	259480	259480
Potri.018G131400.1	WUAT02006089.1	7.263625373	259680	259680
Potri.018G141100.2	WUAT02018396.1	9.99634254	259890	259890
Potri.018G040200.2	WUAT02010997.1	8.0510017	260712	260712
Potri.018G032900.1	WUAT02009379.1	9.206972571	260908	260908
Potri.018G032900.1	WUAT02012538.1	9.65922527	260908	260908
Potri.018G032900.1	WUAT02013396.1	2.473322398	260908	260908
Potri.018G032900.1	WUAT02019204.1	5.151409383	260908	260908
Potri.018G020600.1	WUAT02022312.1	8.959115831	261294	261294
Potri.018G013200.2	WUAT02001825.1	7.786913469	261541	261541
Potri.018G013200.2	WUAT02019794.1	8.207140563	261541	261541
Potri.018G079800.1	WUAT02002017.1	8.947384427	261837	261837
Potri.018G088000.1	WUAT02002782.1	11.36621907	262082	262082
Potri.018G095100.2	WUAT02006284.1	8.653636124	262309	262309
Potri.018G098500.1	WUAT02011310.1	9.456934326	262463	262463
Potri.018G098500.1	WUAT02011328.1	6.640730229	262463	262463
Potri.018G103300.1	WUAT02021147.1	9.593841435	262582	262582
Potri.015G033600.1	WUAT02015182.1	5.454548532	265842	265842
Potri.001G118800.1	WUAT02021999.1	7.606558001	267108	267108
Potri.004G145800.1	WUAT02018533.1	10.31189507	267742	267742
Potri.005G006800.1	WUAT02023212.1	8.115052063	268194	268194
Potri.005G024100.1	WUAT02010846.1	10.65806541	268666	268666
Potri.005G022700.1	WUAT02011467.1	9.483149201	268699	268699
Potri.005G017600.1	WUAT02007233.1	8.307156429	268780	268780
Potri.005G017600.1	WUAT02016563.1	2.556403516	268780	268780
Potri.005G017600.1	WUAT02022959.1	6.097630423	268780	268780
Potri.001G412700.1	WUAT02010483.1	8.66680361	268925	268925
Potri.001G412800.1	WUAT02019648.1	9.918531883	268930	268930
Potri.001G405500.1	WUAT02009829.1	10.37496962	269098	269098
Potri.004G137100.2	WUAT02005322.1	4.089402391	269210	269210
Potri.004G137100.2	WUAT02011108.1	7.953791685	269210	269210
Potri.004G137100.2	WUAT02012255.1	11.4830762	269210	269210
Potri.004G137100.2	WUAT02013707.1	-1.217842241	269210	269210
Potri.016G002700.2	WUAT02011404.1	9.561134089	269600	269600
Potri.016G000200.1	WUAT02006614.1	9.32299174	269653	269653
Potri.016G000200.1	WUAT02008304.1	7.999303665	269653	269653
Potri.011G166400.1	WUAT02009634.1	9.780648369	270075	270075
Potri.011G161500.1	WUAT02023065.1	9.1148989	270279	270279
Potri.018G068200.2	WUAT02008988.1	9.766668684	271079	271079
Potri.018G068200.2	WUAT02010812.1	1.127901315	271079	271079
Potri.018G068200.2	WUAT02021488.1	6.064003742	271079	271079
Potri.001G392700.1	WUAT02021965.1	9.691228756	271292	271292
Potri.006G277100.1	WUAT02004088.1	8.540857039	271584	271584
Potri.004G215400.1	WUAT02018104.1	10.20530307	274002	274002
Potri.004G218200.4	WUAT02003106.1	12.09935933	274070	274070
Potri.004G219300.2	WUAT02010061.1	8.497700754	274109	274109
Potri.001G387500.4	WUAT02013231.1	9.159465771	275875	275875
Potri.001G387500.4	WUAT02017988.1	9.501985606	275875	275875
Potri.017G155300.1	WUAT02023199.1	9.180975541	276505	276505
Potri.015G023500.2	WUAT02006942.1	9.967716839	277498	277498
Potri.004G054400.2	WUAT02018124.1	2.76677324	277936	277936
Potri.001G438900.1	WUAT02019099.1	9.07860342	278008	278008
Potri.005G150800.1	WUAT02003723.1	10.55250122	279914	279914
Potri.010G205700.1	WUAT02012504.1	9.611972676	280896	280896
Potri.010G205700.1	WUAT02012745.1	10.01030986	280896	280896
Potri.006G143300.1	WUAT02008266.1	10.01669521	281458	281458
Potri.006G142400.2	WUAT02018920.1	9.509612348	281489	281489
Potri.006G127500.1	WUAT02001765.1	9.423367772	282057	282057
Potri.006G123900.1	WUAT02018919.1	10.79828594	282159	282159
Potri.006G118800.1	WUAT02000038.1	5.075326872	282336	282336
Potri.006G117800.2	WUAT02016137.1	9.278893643	282386	282386
Potri.006G113600.1	WUAT02003429.1	9.172140704	282541	282541
Potri.014G027100.1	WUAT02014947.1	6.637800525	287051	287051
Potri.014G026100.1	WUAT02016485.1	9.7310998	287082	287082
Potri.014G024700.3	WUAT02017830.1	8.611098638	287123	287123
Potri.013G112500.6	WUAT02021751.1	8.538716158	287767	287767
Potri.013G099500.1	WUAT02021144.1	3.889606121	288174	288174
Potri.017G041800.5	WUAT02000023.1	8.375630834	292354	292354
Potri.017G041500.1	WUAT02003403.1	8.977287202	292365	292365
Potri.004G193700.1	WUAT02016466.1	6.809857812	293607	293607
Potri.004G199100.1	WUAT02018459.1	8.637888778	293726	293726
Potri.004G233400.2	WUAT02009502.1	4.982822399	297441	297441
Potri.017G057900.1	WUAT02002571.1	8.413345491	297914	297914
Potri.017G057900.1	WUAT02002700.1	9.297530147	297914	297914
Potri.001G200000.5	WUAT02019743.1	5.101551899	298916	298916
Potri.001G199600.5	WUAT02009141.1	9.807158733	298924	298924
Potri.001G199200.1	WUAT02003606.1	9.803719404	298944	298944
Potri.002G245700.2	WUAT02008245.1	9.484563014	408845	419546
Potri.002G247800.1	WUAT02002010.1	8.309866947	408865	419566
Potri.002G258900.1	WUAT02012430.1	8.704076085	409015	419716
Potri.002G238600.2	WUAT02002476.1	10.77358674	409044	419745
Potri.002G254700.1	WUAT02001275.1	11.04663207	409312	420013
Potri.002G165500.1	WUAT02004168.1	10.62852999	409585	420286
Potri.002G166800.1	WUAT02018340.1	9.668446776	409886	420587
Potri.002G122700.1	WUAT02010176.1	8.959395036	410139	420840
Potri.017G126300.1	WUAT02003619.1	9.927584813	411030	421731
Potri.002G106400.1	WUAT02000084.1	10.03141667	411084	421785
Potri.002G226000.3	WUAT02005927.1	9.878998155	411536	422237
Potri.002G064000.1	WUAT02017263.1	10.00781067	411711	422412
Potri.002G145200.1	WUAT02003313.1	9.15129547	411828	422529
Potri.002G145200.1	WUAT02006633.1	9.743024764	411828	422529
Potri.002G193700.1	WUAT02000550.1	10.39205596	412679	423380
Potri.002G117200.1	WUAT02006944.1	9.487842338	412805	423506
Potri.003G146000.1	WUAT02005122.1	11.00514255	413197	423898
Potri.003G125400.1	WUAT02015395.1	11.25223669	413486	424187
Potri.003G183000.1	WUAT02000248.1	8.094152409	413558	424259
Potri.003G169000.1	WUAT02016601.1	8.929707519	413695	424396
Potri.003G063100.1	WUAT02002812.1	8.934950578	413708	424409
Potri.003G142100.1	WUAT02001428.1	8.171501394	414037	424738
Potri.003G142100.1	WUAT02007179.1	11.2635152	414037	424738
Potri.003G108500.1	WUAT02004471.1	2.507505126	414059	424760
Potri.003G108500.1	WUAT02006022.1	9.462611184	414059	424760
Potri.003G018800.1	WUAT02000344.1	10.01637903	414107	424808
Potri.003G022600.1	WUAT02022041.1	8.214030801	414116	424817
Potri.003G111600.3	WUAT02010443.1	9.018219888	414255	424956
Potri.003G094800.1	WUAT02008178.1	6.126233724	414285	424986
Potri.003G015400.2	WUAT02015160.1	7.38915066	414658	425359
Potri.003G015400.2	WUAT02015575.1	6.588198207	414658	425359
Potri.003G043500.1	WUAT02008879.1	10.7572481	415199	425900
Potri.007G058500.1	WUAT02006644.1	8.146406624	415496	426197
Potri.007G058500.1	WUAT02012209.1	6.739224544	415496	426197
Potri.007G058500.1	WUAT02022550.1	8.507535626	415496	426197
Potri.006G246700.1	WUAT02001135.1	9.934944617	415653	426354
Potri.006G259600.3	WUAT02000054.1	7.610456556	415786	426487
Potri.006G259600.3	WUAT02005082.1	6.180813176	415786	426487
Potri.006G259600.3	WUAT02014832.1	7.466686488	415786	426487
Potri.006G225500.2	WUAT02011760.1	8.532110637	415993	426694
Potri.006G225500.2	WUAT02013672.1	11.04998769	415993	426694
Potri.006G195300.1	WUAT02023149.1	12.55268165	416253	426954
Potri.006G153900.1	WUAT02008011.1	10.3639578	416299	427000
Potri.006G152500.1	WUAT02004006.1	9.456119042	416604	427305
Potri.006G088000.2	WUAT02006550.1	7.641901091	416625	427326
Potri.006G100100.1	WUAT02003484.1	9.34248699	416768	427469
Potri.006G049700.1	WUAT02009450.1	8.574585475	416870	427571
Potri.006G003100.3	WUAT02023104.1	10.66763438	417268	427969
Potri.006G199400.1	WUAT02000389.1	8.634166258	417449	428150
Potri.006G199400.1	WUAT02008366.1	8.417299362	417449	428150
Potri.006G199400.1	WUAT02017916.1	10.44610088	417449	428150
Potri.006G204500.1	WUAT02018211.1	8.296506171	417859	428560
Potri.006G026100.2	WUAT02015680.1	7.638800545	417972	428673
Potri.006G033500.1	WUAT02014405.1	8.972087183	418161	428862
Potri.008G202100.1	WUAT02015073.1	10.78459218	418869	429570
Potri.008G201500.1	WUAT02004853.1	5.724459414	418899	429600
Potri.008G201500.1	WUAT02016496.1	1.300725687	418899	429600
Potri.008G183600.3	WUAT02011771.1	1.858285855	418941	429642
Potri.008G153000.2	WUAT02017290.1	12.65585333	419249	429950
Potri.008G094200.4	WUAT02003131.1	3.351640063	419285	429986
Potri.008G085000.1	WUAT02000662.1	6.990887398	419495	430196
Potri.008G037700.1	WUAT02004831.1	9.326597273	419638	430339
Potri.008G031200.4	WUAT02019229.1	9.314293283	420069	430770
Potri.008G177900.3	WUAT02007192.1	9.005416812	420355	431056
Potri.008G177900.3	WUAT02013014.1	1.155862657	420355	431056
Potri.008G135800.3	WUAT02019133.1	7.318544565	420372	431073
Potri.008G105200.5	WUAT02005860.1	10.75625876	420413	431114
Potri.008G179500.2	WUAT02017205.1	7.779307211	420503	431204
Potri.008G145600.1	WUAT02010459.1	9.033292937	420678	431379
Potri.008G118900.2	WUAT02013586.1	6.474191401	421146	431847
Potri.008G108100.1	WUAT02005946.1	9.822464341	421161	431862
Potri.012G060200.1	WUAT02020076.1	8.377683576	421552	432253
Potri.012G013900.2	WUAT02014477.1	9.363893992	421736	432437
Potri.012G073700.1	WUAT02017795.1	9.673634383	421912	432613
Potri.012G088100.1	WUAT02001267.1	6.747994758	422272	432973
Potri.012G088100.1	WUAT02005266.1	10.38675856	422272	432973
Potri.012G036300.1	WUAT02013314.1	7.86647811	422437	433138
Potri.012G036300.1	WUAT02017316.1	10.17866681	422437	433138
Potri.012G106500.1	WUAT02011373.1	6.692733544	422858	433559
Potri.012G106500.1	WUAT02015825.1	2.692888178	422858	433559
Potri.012G069700.2	WUAT02008454.1	9.666445455	422974	433675
Potri.012G069700.2	WUAT02013145.1	7.500870092	422974	433675
Potri.012G108000.1	WUAT02021224.1	1.943854031	423284	433985
Potri.012G075500.2	WUAT02012967.1	10.06936039	423384	434085
Potri.012G053600.1	WUAT02021480.1	8.051272055	423407	434108
Potri.001G126100.1	WUAT02004978.1	10.73871582	423764	434465
Potri.005G106000.1	WUAT02009952.1	7.601502092	424130	434831
Potri.005G124400.1	WUAT02020391.1	6.457067535	424262	434963
